Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
183,0.508333,148.325638,-14.670376,173.064331,-264.571716,1449.283936,110.225853,-0.980263,-5.949511,-2.618501,-252.196259,1349.052002,100.056824
184,0.511111,148.335434,-14.690892,173.069962,-264.575073,1449.288086,110.222496,-0.920348,-5.948044,-2.604002,-252.190414,1349.051636,100.057877
185,0.513889,148.359848,-14.651671,173.107834,-264.573059,1449.288818,110.220512,-0.882426,-5.916444,-2.662099,-252.19664,1349.059204,100.072685
186,0.516667,148.415283,-14.674807,173.143005,-264.579132,1449.28479,110.221886,-0.892744,-5.918736,-2.699994,-252.191483,1349.060669,100.05574
187,0.519444,-87.146996,-77.517982,118.244713,-262.955261,1449.740479,111.064964,-0.848566,-5.901151,-2.715271,-252.191071,1349.060425,100.057396
188,0.522222,148.473816,-14.677729,173.162628,-264.575562,1449.29895,110.224297,-0.795969,-5.905713,-2.705517,-252.190445,1349.069092,100.082657
189,0.525,-84.374779,-76.760254,118.519058,-263.008636,1449.663452,110.996201,-0.494721,-5.81946,-2.540806,-252.208588,1349.130127,100.099739
190,0.527778,148.472839,-14.700838,173.14151,-264.581177,1449.304077,110.222252,-0.54126,-5.810494,-2.599108,-252.218399,1349.135498,100.100014
191,0.530556,-4.101119,23.060848,4.295572,-263.742188,1450.770264,109.260262,-0.554655,-5.831091,-2.616707,-252.206558,1349.134399,100.101967
192,0.533333,148.468414,-14.646241,173.133118,-264.593842,1449.314575,110.227875,-0.564133,-5.795154,-2.608732,-252.206833,1349.142212,100.098167
193,0.536111,148.391891,-14.66441,173.048569,-264.568756,1449.32605,110.213028,-0.55868,-5.833688,-2.604141,-252.203644,1349.149292,100.098602
194,0.538889,148.400635,-14.643895,173.047241,-264.564301,1449.328003,110.230972,-0.572008,-5.854893,-2.608229,-252.202805,1349.161865,100.111771
195,0.541667,148.396851,-14.611921,173.063995,-264.567902,1449.327393,110.224342,-0.58682,-5.854076,-2.572081,-252.190643,1349.154541,100.118301
196,0.544444,-4.11887,23.009571,4.294441,-263.724854,1450.771118,109.264267,-0.602527,-5.843694,-2.581463,-252.178436,1349.158081,100.118118
197,0.547222,148.370544,-14.529552,173.05954,-264.568146,1449.333252,110.228233,-0.803706,-5.751494,-2.659528,-252.165253,1349.177002,100.08345
198,0.55,148.320572,-14.557614,172.989944,-264.570435,1449.337402,110.218452,-0.657012,-5.848926,-2.523372,-252.180511,1349.152832,100.117477
199,0.552778,148.341949,-14.523506,173.008224,-264.565704,1449.336304,110.221901,-0.713243,-5.870358,-2.493238,-252.17601,1349.149414,100.117485
200,0.555556,148.307022,-14.508016,172.95636,-264.554443,1449.34021,110.222328,-0.692214,-5.854564,-2.422153,-252.179825,1349.144165,100.10878
201,0.558333,148.280151,-14.500255,172.944977,-264.560486,1449.334961,110.212807,-0.772162,-5.840017,-2.474015,-252.175659,1349.141113,100.096214
202,0.561111,148.299088,-14.500586,172.950821,-264.566345,1449.328003,110.209412,-0.95544,-5.778723,-2.51734,-252.15155,1349.152222,100.087814
203,0.563889,148.290375,-14.541446,172.929962,-264.603058,1449.315674,110.169067,-0.834083,-5.869685,-2.501814,-252.175064,1349.130859,100.107796
204,0.566667,148.404816,-14.383711,172.877716,-264.588959,1449.265137,110.202255,-1.149694,-5.997076,-2.517399,-252.159805,1349.062866,100.074509
205,0.569444,148.493683,-14.406401,172.908615,-264.62738,1449.250366,110.177727,-1.192214,-5.982481,-2.596908,-252.161346,1349.054199,100.065567
206,0.572222,148.218857,-14.510291,172.957016,-264.556061,1449.294189,110.208595,-1.197399,-5.99713,-2.532132,-252.151993,1349.049072,100.067497
207,0.575,148.380875,-14.325753,172.926193,-264.603027,1449.251221,110.217514,-1.366962,-5.85295,-2.668034,-252.138611,1349.069946,100.048981
208,0.577778,148.419296,-14.387616,172.979965,-264.59787,1449.230835,110.209839,-1.196157,-5.980451,-2.553715,-252.151077,1349.037598,100.066971
209,0.580556,148.30899,-14.565213,173.039246,-264.601776,1449.280029,110.175499,-1.141119,-5.987723,-2.506783,-252.144135,1349.029907,100.065521
210,0.583333,-4.215091,23.00234,4.312865,-263.71402,1450.72937,109.266579,-1.318044,-5.856235,-2.693158,-252.135986,1349.058105,100.050362
211,0.586111,148.343063,-14.58013,173.104584,-264.596863,1449.275757,110.187057,-1.100712,-5.945829,-2.526312,-252.148483,1349.037231,100.064209
212,0.588889,148.373703,-14.62396,173.10199,-264.596008,1449.273193,110.164803,-1.277235,-5.830836,-2.691413,-252.127975,1349.066284,100.058586
213,0.591667,-4.142838,23.003315,4.26252,-263.714417,1450.729248,109.26638,-1.265272,-5.844007,-2.723527,-252.125626,1349.063354,100.059143
214,0.594444,148.405457,-14.647431,173.113831,-264.595673,1449.28064,110.179092,-1.027685,-5.931122,-2.598852,-252.153717,1349.043701,100.072891
215,0.597222,148.432953,-14.656294,173.143448,-264.605133,1449.282471,110.16275,-1.152803,-5.813473,-2.702885,-252.139694,1349.069336,100.066849
216,0.6,-4.134467,23.000084,4.266823,-263.722717,1450.756958,109.2752,-1.101661,-5.817657,-2.757526,-252.137955,1349.080322,100.070007
217,0.602778,148.513138,-14.682596,173.148315,-264.597046,1449.290649,110.160034,-0.825761,-5.73479,-2.621857,-252.161377,1349.148682,100.086784
218,0.605556,148.452255,-14.641315,173.146271,-264.564545,1449.299683,110.212349,-0.76429,-5.691992,-2.643797,-252.158051,1349.141479,100.095627
219,0.608333,-4.081357,22.995661,4.317563,-263.717712,1450.78186,109.278069,-0.720668,-5.689366,-2.626611,-252.164124,1349.145874,100.094772
220,0.611111,-87.421501,-77.736908,117.849358,-262.909363,1449.749634,111.080894,-0.692957,-5.679381,-2.681892,-252.164963,1349.143066,100.103058
221,0.613889,148.497849,-14.603955,173.165085,-264.579834,1449.314941,110.222397,-0.697582,-5.686629,-2.72814,-252.168091,1349.154785,100.106133
222,0.616667,-3.466796,23.043571,3.919797,-263.743683,1450.73584,109.276352,-0.755216,-5.647234,-2.796178,-252.171371,1349.162354,100.091148
223,0.619444,148.872025,-14.696764,173.220657,-264.59903,1449.342529,110.248215,-0.687506,-5.674691,-2.692434,-252.165649,1349.169434,100.11396
224,0.622222,-3.460676,23.059645,3.967769,-263.743378,1450.744385,109.277687,-0.708657,-5.664511,-2.734457,-252.159531,1349.167236,100.104271
225,0.625,-87.512672,-77.723541,117.656631,-262.90921,1449.778931,111.07766,-0.721165,-5.670308,-2.748742,-252.165253,1349.17041,100.110786
226,0.627778,148.950302,-14.546887,173.127655,-264.630524,1449.304199,110.252289,-0.737326,-5.673748,-2.692185,-252.162628,1349.173096,100.110229
227,0.630556,-3.391888,23.153238,3.91787,-263.777191,1450.740845,109.222939,-0.794948,-5.688229,-2.786471,-252.169525,1349.169434,100.100395
228,0.633333,-87.707848,-77.767136,117.492653,-262.890625,1449.780762,111.073364,-0.826904,-5.681067,-2.728515,-252.175934,1349.178589,100.106712
229,0.636111,148.872711,-14.530611,173.067581,-264.623749,1449.308594,110.243652,-0.765548,-5.672638,-2.678629,-252.172195,1349.166138,100.104225
230,0.638889,-3.908132,23.218445,4.68414,-263.775269,1450.847534,109.203056,-0.820544,-5.670128,-2.694005,-252.172714,1349.159424,100.105629
231,0.641667,-87.713692,-77.830589,117.459122,-262.87796,1449.789795,111.08416,-0.873472,-5.705723,-2.695109,-252.17363,1349.163086,100.112236
232,0.644444,148.830292,-14.502727,173.018906,-264.608948,1449.309082,110.241898,-0.937237,-5.717825,-2.619677,-252.171066,1349.164551,100.097015
233,0.647222,-4.001904,23.088795,4.703777,-263.734833,1450.835693,109.254982,-0.89829,-5.715772,-2.610792,-252.168243,1349.148804,100.114777
234,0.65,148.524902,-14.516026,172.940872,-264.602417,1449.274414,110.159012,-0.92158,-5.711487,-2.623606,-252.163712,1349.139404,100.1082
235,0.652778,-4.133691,23.119774,4.668231,-263.744568,1450.781494,109.233604,-0.981536,-5.723906,-2.629046,-252.169464,1349.136353,100.103432
236,0.655556,148.497543,-14.469978,172.920059,-264.598938,1449.262817,110.152908,-0.999662,-5.745429,-2.603261,-252.167847,1349.131226,100.112999
237,0.658333,-4.194734,22.968105,4.563128,-263.707245,1450.736938,109.263748,-1.352124,-5.823876,-2.72133,-252.144547,1349.066406,100.065956
238,0.661111,148.545227,-14.486343,172.943253,-264.594574,1449.238281,110.158508,-1.091297,-5.978545,-2.569384,-252.155334,1349.034058,100.081627
239,0.663889,-4.220186,23.134087,4.742581,-263.748688,1450.74646,109.214134,-1.134859,-5.970418,-2.53126,-252.160645,1349.023071,100.068443
240,0.666667,148.475922,-14.46798,172.945618,-264.60202,1449.218628,110.152008,-1.201851,-5.972879,-2.56577,-252.165527,1349.0177,100.079178
241,0.669444,148.445709,-14.471612,172.910065,-264.610626,1449.221313,110.150436,-1.167692,-5.983138,-2.565161,-252.151489,1349.005615,100.075516
242,0.672222,148.419235,-14.459107,172.94455,-264.573914,1449.206543,110.205421,-1.13185,-5.981843,-2.55413,-252.157776,1348.997437,100.07988
243,0.675,-4.270082,22.975004,4.604165,-263.712067,1450.702148,109.257698,-1.361649,-5.882224,-2.664242,-252.143829,1349.031738,100.061211
244,0.677778,148.481094,-14.518612,172.95871,-264.605438,1449.198975,110.138519,-1.197277,-5.966108,-2.623239,-252.158707,1348.99707,100.062027
245,0.680556,-4.291842,22.952206,4.633234,-263.704956,1450.716675,109.2621,-1.176431,-5.976133,-2.655002,-252.160339,1349.002808,100.072906
246,0.683333,148.319839,-14.617026,173.124039,-264.549164,1449.246826,110.195099,-1.137902,-5.962792,-2.648587,-252.161682,1349.005127,100.067558
247,0.686111,148.454773,-14.475448,173.017273,-264.584747,1449.209839,110.188629,-1.077575,-5.982482,-2.565099,-252.166931,1349.012451,100.078362
248,0.688889,148.441849,-14.462847,173.016235,-264.587738,1449.223022,110.188019,-1.093161,-5.928374,-2.693002,-252.168777,1349.015015,100.068657
249,0.691667,-4.221878,22.98328,4.553178,-263.714478,1450.723999,109.261902,-1.004965,-5.923764,-2.649057,-252.171783,1349.02124,100.086311
250,0.694444,148.553162,-14.568398,173.017044,-264.609131,1449.232422,110.15535,-0.98802,-5.938355,-2.600149,-252.174469,1349.031982,100.076019
251,0.697222,-4.119143,23.169624,4.62688,-263.759094,1450.758179,109.191551,-0.698808,-5.838264,-2.58465,-252.198822,1349.096069,100.114136
252,0.7,148.561905,-14.494604,173.013962,-264.580048,1449.251709,110.204117,-0.631026,-5.819691,-2.541817,-252.204025,1349.103882,100.11042
253,0.702778,-4.155261,23.01667,4.588058,-263.724182,1450.773315,109.258911,-0.629674,-5.825291,-2.543256,-252.191544,1349.112793,100.118141
254,0.705556,-87.046471,-77.769791,118.127098,-262.917633,1449.762085,111.057144,-0.578377,-5.844368,-2.570867,-252.206451,1349.123047,100.134239
255,0.708333,148.922882,-14.503562,173.112701,-264.774078,1449.311401,110.331924,-0.607541,-5.854307,-2.627043,-252.208954,1349.121338,100.120033
256,0.711111,-85.046501,-77.089439,117.764877,-262.940155,1449.670898,110.977715,-0.589736,-5.822448,-2.565551,-252.203339,1349.134644,100.131516
257,0.713889,148.748352,-14.640094,173.080475,-264.588654,1449.355591,110.254242,-0.570385,-5.830379,-2.576049,-252.203583,1349.145752,100.14608
258,0.716667,148.79303,-14.655121,173.079498,-264.584351,1449.350586,110.256508,-0.576412,-5.81958,-2.588361,-252.204208,1349.146851,100.143318
259,0.719444,148.853912,-14.562379,172.995132,-264.637756,1449.314209,110.289383,-0.630698,-5.826874,-2.585353,-252.211807,1349.15332,100.151077
260,0.722222,148.861008,-14.547343,172.963043,-264.618896,1449.315674,110.271317,-0.616641,-5.817374,-2.591088,-252.211426,1349.140259,100.138588
261,0.725,148.869553,-14.518368,172.967758,-264.615143,1449.311523,110.260765,-0.669273,-5.824872,-2.605998,-252.218277,1349.155151,100.155685
262,0.727778,148.840286,-14.480559,172.959869,-264.642853,1449.313721,110.289162,-0.696965,-5.83179,-2.5354,-252.214432,1349.140503,100.122154
263,0.730556,148.835358,-14.445168,172.994247,-264.64267,1449.303589,110.287308,-0.708151,-5.811854,-2.561016,-252.220932,1349.136841,100.127617
264,0.733333,148.389069,-14.418171,172.845642,-264.595154,1449.296143,110.220078,-0.712943,-5.832363,-2.557792,-252.21991,1349.127686,100.119514
265,0.736111,148.23999,-14.543529,172.942688,-264.586945,1449.321655,110.218079,-0.761157,-5.850954,-2.577508,-252.222214,1349.121948,100.137848
266,0.738889,148.364731,-14.394213,172.864563,-264.609894,1449.268677,110.202942,-0.800956,-5.824588,-2.57695,-252.227966,1349.107666,100.103363
267,0.741667,148.263992,-14.569738,172.975998,-264.591492,1449.304077,110.212372,-1.134607,-5.943494,-2.593934,-252.203308,1349.057373,100.066513
268,0.744444,148.219543,-14.524746,172.958908,-264.58255,1449.297485,110.211418,-1.118197,-5.956614,-2.610801,-252.191849,1349.034424,100.058769
269,0.747222,148.191772,-14.539219,172.975998,-264.57309,1449.291138,110.213005,-1.199858,-5.982734,-2.574836,-252.191757,1349.040771,100.068329
270,0.75,148.234634,-14.513991,172.986252,-264.585297,1449.28125,110.208038,-1.193767,-5.994843,-2.585587,-252.192947,1349.030884,100.052925
271,0.752778,148.252411,-14.544847,173.016617,-264.579193,1449.267822,110.210609,-1.179384,-5.994021,-2.546647,-252.195145,1349.022827,100.052505
272,0.755556,148.282913,-14.535551,173.043671,-264.589294,1449.261963,110.209534,-1.150531,-6.004646,-2.507766,-252.188232,1349.014648,100.062859
273,0.758333,147.808701,-14.984151,173.252594,-264.493347,1449.405762,110.229851,-1.190443,-5.991512,-2.56492,-252.189316,1349.017334,100.04641
274,0.761111,148.251526,-14.573154,173.034805,-264.567139,1449.253662,110.219215,-1.187065,-5.98774,-2.653603,-252.187851,1349.013794,100.049698
275,0.763889,148.284714,-14.511362,173.065186,-264.579865,1449.261353,110.219414,-1.168776,-6.026982,-2.582931,-252.181763,1349.021973,100.043701
276,0.766667,147.829407,-14.944664,173.272385,-264.482635,1449.406372,110.229019,-1.134106,-6.047974,-2.563899,-252.175217,1349.015625,100.05072
277,0.769444,148.266968,-14.564041,173.026581,-264.578278,1449.260864,110.204994,-1.10088,-6.013139,-2.553815,-252.180161,1349.028687,100.03537
278,0.772222,148.302139,-14.588337,173.024643,-264.566406,1449.264771,110.198486,-1.07048,-6.022392,-2.484966,-252.173187,1349.034668,100.036316
279,0.775,148.270462,-14.578276,173.015579,-264.561981,1449.274902,110.21463,-1.043626,-6.030004,-2.567453,-252.185822,1349.042236,100.043678
280,0.777778,148.276154,-14.548865,173.026138,-264.57193,1449.276001,110.214302,-1.049975,-6.019925,-2.584739,-252.184891,1349.045654,100.038155
281,0.780556,148.315338,-14.552154,173.038147,-264.569275,1449.283936,110.205017,-1.004779,-6.043291,-2.523788,-252.184097,1349.057007,100.046509
282,0.783333,148.313263,-14.576727,172.992554,-264.556305,1449.299561,110.220428,-0.984269,-6.009736,-2.582024,-252.180481,1349.062744,100.055717
283,0.786111,148.379272,-14.565974,173.000946,-264.557526,1449.293945,110.221184,-0.909128,-6.01599,-2.550094,-252.185287,1349.062622,100.051399
284,0.788889,148.337646,-14.536232,172.97966,-264.576538,1449.306763,110.223335,-0.934641,-5.998414,-2.574493,-252.18248,1349.067749,100.038864
285,0.791667,148.353409,-14.557901,172.978989,-264.581146,1449.307739,110.217133,-0.982692,-5.975309,-2.589317,-252.186798,1349.080566,100.058708
286,0.794444,148.370102,-14.586291,172.979218,-264.583344,1449.307373,110.221252,-0.967384,-5.975621,-2.696215,-252.194077,1349.077026,100.07164
287,0.797222,148.342667,-14.562802,172.958786,-264.588379,1449.313965,110.223953,-0.942042,-5.962555,-2.584111,-252.193665,1349.086182,100.067062
288,0.8,148.364395,-14.571275,172.984802,-264.5849,1449.313965,110.228416,-0.632899,-5.851389,-2.507089,-252.223022,1349.130493,100.083786
289,0.802778,148.321854,-14.52875,172.956665,-264.593353,1449.31665,110.22007,-0.616051,-5.86142,-2.496171,-252.220505,1349.134766,100.08345
290,0.805556,148.278961,-14.52882,172.920181,-264.592072,1449.313354,110.222488,-0.964336,-5.962464,-2.614017,-252.206741,1349.083618,100.049843
291,0.808333,148.262177,-14.533709,172.881439,-264.585266,1449.313477,110.216995,-0.930889,-5.962708,-2.57602,-252.211655,1349.074463,100.060806
292,0.811111,148.248825,-14.540154,172.91214,-264.594727,1449.314331,110.2341,-0.966472,-5.970679,-2.630066,-252.205933,1349.079102,100.059196
293,0.813889,148.301788,-14.555026,172.947571,-264.600555,1449.302368,110.234093,-0.957576,-5.95908,-2.634052,-252.212646,1349.072632,100.068161
294,0.816667,148.250153,-14.555741,172.919464,-264.599091,1449.307739,110.233444,-0.976414,-5.982402,-2.622937,-252.21106,1349.077515,100.071114
295,0.819444,148.219101,-14.550968,172.910004,-264.59494,1449.307495,110.22467,-0.939156,-5.981448,-2.546913,-252.212769,1349.066528,100.05899
296,0.822222,148.289841,-14.567399,172.959641,-264.60025,1449.301392,110.226669,-0.964727,-5.991012,-2.621245,-252.212906,1349.059448,100.050423
297,0.825,148.349976,-14.582157,172.978683,-264.589935,1449.295288,110.232086,-0.933366,-6.001957,-2.552501,-252.207245,1349.052368,100.05584
298,0.827778,148.303085,-14.529619,172.983948,-264.589569,1449.292969,110.233276,-0.96103,-5.99783,-2.575557,-252.212082,1349.05835,100.057892
299,0.830556,148.300095,-14.584964,172.973679,-264.600372,1449.288086,110.232323,-0.998332,-5.992517,-2.655736,-252.209747,1349.056885,100.043465
300,0.833333,148.345169,-14.597079,173.009506,-264.591827,1449.282959,110.224991,-0.995561,-6.017415,-2.536716,-252.207901,1349.052002,100.041977
301,0.836111,148.354736,-14.5867,173.016617,-264.593048,1449.279419,110.225716,-0.965976,-6.034387,-2.544587,-252.206085,1349.044312,100.040855
302,0.838889,148.347504,-14.596147,173.045135,-264.587738,1449.271729,110.214104,-1.002051,-6.070749,-2.493058,-252.206497,1349.048462,100.025536
303,0.841667,148.393372,-14.593917,173.061661,-264.590698,1449.269165,110.219604,-0.947787,-6.054029,-2.505321,-252.203522,1349.042725,100.019859
304,0.844444,147.954651,-14.995489,173.320465,-264.505463,1449.399414,110.251587,-0.945088,-6.073604,-2.487182,-252.206497,1349.039185,100.026138
305,0.847222,147.927917,-15.014211,173.3069,-264.500122,1449.399292,110.227829,-0.972029,-6.065903,-2.520092,-252.196762,1349.034912,100.017403
306,0.85,147.946381,-14.993586,173.317352,-264.495911,1449.396973,110.237473,-0.916316,-6.068354,-2.441873,-252.198334,1349.030884,100.01931
307,0.852778,147.938507,-14.977712,173.343369,-264.498749,1449.388184,110.243011,-0.928321,-6.093121,-2.461666,-252.194458,1349.021973,100.019043
308,0.855556,147.912094,-15.020883,173.317245,-264.470398,1449.394409,110.234566,-0.905482,-6.107884,-2.402925,-252.193665,1349.021362,100.026573
309,0.858333,147.892151,-14.988453,173.298218,-264.492798,1449.390381,110.230278,-0.966386,-6.114968,-2.43088,-252.196915,1349.021973,100.011009
310,0.861111,147.937332,-14.974609,173.298233,-264.492065,1449.386963,110.242867,-0.931934,-6.126026,-2.3808,-252.188568,1349.018066,100.026848
311,0.863889,147.933655,-14.981982,173.289398,-264.488678,1449.390625,110.249977,-0.974102,-6.088427,-2.487326,-252.19342,1349.01416,100.030243
