Frame,Time (Seconds),X9_B1,Y,Z,X9_B2,Y,Z
4567,12.686111,-253.390579,1449.582764,105.926674,,,
4568,12.688889,,,,-36.452118,13.895344,-77.357788
4569,12.691667,-253.323608,1449.838013,105.327065,,,
4570,12.694444,-254.981461,1453.259399,104.023659,,,
4571,12.697222,-253.264404,1449.910034,105.44841,,,
4572,12.7,-253.350113,1449.589478,105.922539,,,
4573,12.702778,-253.349625,1449.520386,105.857925,,,
4574,12.705556,-255.018921,1453.744141,103.76358,,,
4575,12.708333,-254.999283,1453.768921,103.736115,,,
4576,12.711111,-254.929871,1453.66333,103.343018,,,
4577,12.713889,-254.930939,1453.169312,103.871582,,,
4578,12.716667,-253.251724,1449.650024,105.843285,,,
4579,12.719444,-253.236465,1449.644043,105.845322,,,
4580,12.722222,-255.014893,1453.55835,103.589615,,,
4581,12.725,-253.254715,1449.520508,105.660934,,,
4582,12.727778,,,,78.869247,82.097092,-6.293136
4583,12.730556,-254.878784,1453.640381,103.283714,,,
4584,12.733333,-254.977798,1453.52478,103.490646,,,
4585,12.736111,-254.880661,1453.552246,103.547668,,,
4586,12.738889,-254.839264,1453.26123,103.562363,,,
4587,12.741667,-253.148224,1449.778687,105.30439,,,
4588,12.744444,-254.924988,1453.493408,103.366867,,,
4589,12.747222,-254.819244,1453.118286,103.556427,,,
4590,12.75,-253.126923,1449.798462,105.31871,,,
4591,12.752778,-253.072357,1449.691162,105.527145,,,
4592,12.755556,-253.206314,1449.648315,105.166084,,,
4593,12.758333,-253.122025,1449.572632,105.450333,,,
4594,12.761111,-253.032333,1449.657471,105.517731,,,
4595,12.763889,-253.199341,1449.655518,105.226646,,,
4596,12.766667,-254.732574,1453.361572,103.55188,,,
4597,12.769444,-254.659927,1453.324463,103.405121,,,
4598,12.772222,-253.039963,1449.860596,105.348991,,,
4599,12.775,,,,-37.611217,14.320312,-76.409836
4600,12.777778,-254.675217,1453.352539,103.682098,,,
4601,12.780556,-254.635544,1453.165283,103.477562,,,
4602,12.783333,-252.982681,1449.896729,105.36174,,,
4603,12.786111,-253.022705,1449.610718,105.790009,,,
4604,12.788889,-253.114075,1449.640015,106.32296,,,
4605,12.791667,-254.738235,1453.338379,103.702232,,,
4606,12.794444,,,,-38.061436,13.228994,-75.153198
4607,12.797222,-252.988312,1449.940796,105.333794,,,
4608,12.8,-253.818039,1448.831665,105.021797,,,
4609,12.802778,-253.01004,1449.647095,105.805824,,,
4610,12.805556,-254.712784,1453.183716,103.723053,,,
4611,12.808333,-253.820145,1448.819092,104.957794,,,
4612,12.811111,-254.789032,1453.566284,103.455009,,,
4613,12.813889,-254.857773,1453.729126,103.652161,,,
4614,12.816667,-252.930557,1449.862793,105.34214,,,
4615,12.819444,-254.656494,1453.280273,103.589096,,,
4616,12.822222,-252.967453,1449.438477,105.750465,,,
4617,12.825,-252.901855,1449.650879,105.634056,,,
4618,12.827778,-252.888596,1449.635498,105.584541,,,
4619,12.830556,-253.033371,1449.614014,105.144264,,,
4620,12.833333,-254.599579,1453.275024,103.518181,,,
4621,12.836111,-252.813431,1449.630005,105.491936,,,
4622,12.838889,-252.80899,1449.640015,105.480042,,,
4623,12.841667,-252.801239,1449.638062,105.460403,,,
4624,12.844444,-254.54425,1453.295776,103.450737,,,
4625,12.847222,-252.865738,1449.609131,105.483154,,,
4626,12.85,-252.716965,1449.783813,105.617882,,,
4627,12.852778,-254.927307,1453.223022,103.936516,,,
4628,12.855556,-252.803299,1449.709473,105.584839,,,
4629,12.858333,-254.88829,1453.619629,103.837059,,,
4630,12.861111,-252.827225,1449.62146,105.523949,,,
4631,12.863889,-252.760025,1449.649902,105.61908,,,
4632,12.866667,-252.767181,1449.629517,105.63224,,,
4633,12.869444,-252.75827,1449.63208,105.662552,,,
4634,12.872222,-252.760208,1449.632568,105.688148,,,
4635,12.875,-252.754211,1449.629883,105.670113,,,
4636,12.877778,-254.598862,1453.722534,104.125641,,,
4637,12.880556,-252.77594,1449.578613,105.875671,,,
4638,12.883333,-252.76712,1449.653076,105.74942,,,
4639,12.886111,-252.76178,1449.658813,105.739395,,,
4640,12.888889,-254.670441,1453.59668,103.409813,,,
4641,12.891667,-252.695679,1449.802002,105.780647,,,
4642,12.894444,-254.200821,1449.141602,105.561523,,,
4643,12.897222,-252.726105,1449.671021,105.7826,,,
4644,12.9,-252.74205,1449.64209,105.752678,,,
4645,12.902778,-254.387939,1453.745239,103.468803,,,
4646,12.905556,-252.716629,1449.645386,105.736526,,,
4647,12.908333,-253.034622,1449.38855,104.941818,,,
4648,12.911111,-254.587082,1453.585327,103.340569,,,
4649,12.913889,-252.670853,1449.64502,105.709244,,,
4650,12.916667,-252.640274,1449.606812,105.682556,,,
4651,12.919444,-254.337067,1453.723145,103.391167,,,
4652,12.922222,-252.689606,1449.597534,105.596413,,,
4653,12.925,-254.330368,1453.737915,103.407562,,,
4654,12.927778,-252.6026,1449.608276,105.663208,,,
4655,12.930556,-252.542114,1449.768921,105.675827,,,
4656,12.933333,-254.247421,1453.349243,103.466553,,,
4657,12.936111,-252.428558,1449.789551,105.718277,,,
4658,12.938889,-254.219711,1453.338989,103.446922,,,
4659,12.941667,-252.470734,1449.784546,105.591324,,,
4660,12.944444,-252.498932,1449.614868,105.600952,,,
4661,12.947222,-252.441437,1449.651611,105.658501,,,
4662,12.95,-252.378647,1449.803711,105.696373,,,
4663,12.952778,-252.38443,1449.804077,105.686302,,,
4664,12.955556,-252.380524,1449.811401,105.720993,,,
4665,12.958333,-252.377777,1449.802246,105.744499,,,
4666,12.961111,-254.241501,1453.758179,103.364578,,,
4667,12.963889,-252.370209,1449.80249,105.748528,,,
4668,12.966667,-252.42659,1449.67627,105.784821,,,
4669,12.969444,-252.382126,1449.819092,105.800362,,,
4670,12.972222,-252.442932,1449.669434,105.833931,,,
4671,12.975,-254.221176,1453.796875,103.422554,,,
4672,12.977778,-252.386398,1449.828857,105.853836,,,
4673,12.980556,-252.376877,1449.813965,105.860565,,,
4674,12.983333,-252.378052,1449.807495,105.907867,,,
4675,12.986111,-254.396088,1453.634521,103.266937,,,
4676,12.988889,-254.048523,1449.163574,105.543266,,,
4677,12.991667,-254.047394,1449.137939,105.531425,,,
4678,12.994444,-254.377396,1453.638672,103.255753,,,
4679,12.997222,-254.114624,1453.582886,102.935165,,,
4680,13,-252.386093,1449.660522,105.880722,,,
4681,13.002778,-254.38324,1453.655273,103.252907,,,
4682,13.005556,-252.383408,1449.687866,105.898148,,,
4683,13.008333,-252.282318,1449.825073,105.89444,,,
4684,13.011111,-254.147766,1453.830078,103.427422,,,
4685,13.013889,-252.337967,1449.664429,105.843208,,,
4686,13.016667,-252.26062,1449.792603,105.814415,,,
4687,13.019444,-252.246017,1449.793945,105.761734,,,
4688,13.022222,-254.088791,1453.825562,103.306938,,,
4689,13.025,-253.25116,1448.795532,104.417664,,,
4690,13.027778,-254.011871,1453.27478,103.450844,,,
4691,13.030556,-253.233078,1448.967041,104.424301,,,
4692,13.033333,-252.155777,1449.799072,105.677551,,,
4693,13.036111,-252.141632,1449.807373,105.627525,,,
4694,13.038889,-254.039017,1453.792603,103.22319,,,
4695,13.041667,-252.15918,1449.871338,105.597748,,,
4696,13.044444,-254.026596,1453.780396,103.151657,,,
4697,13.047222,-252.105743,1449.882568,105.561844,,,
4698,13.05,-252.111649,1449.880859,105.59095,,,
4699,13.052778,-254.02478,1453.783447,103.152832,,,
4700,13.055556,-252.115341,1449.88501,105.55365,,,
4701,13.058333,-253.99614,1453.778931,103.129463,,,
4702,13.061111,-252.098557,1449.864502,105.540245,,,
4703,13.063889,-252.096481,1449.862061,105.615021,,,
4704,13.066667,-252.101517,1449.859253,105.631645,,,
4705,13.069444,-254.043396,1453.650879,103.079269,,,
4706,13.072222,-253.210129,1448.979736,104.307205,,,
4707,13.075,-254.249954,1453.656738,103.174515,,,
4708,13.077778,-252.1073,1449.837524,105.647285,,,
4709,13.080556,-252.093582,1449.843262,105.632813,,,
4710,13.083333,-252.094177,1449.856567,105.674911,,,
4711,13.086111,-254.02269,1453.686646,103.125961,,,
4712,13.088889,-252.30661,1449.836548,104.909111,,,
4713,13.091667,-252.080017,1449.863403,105.656593,,,
4714,13.094444,-253.939636,1453.821411,103.217773,,,
4715,13.097222,-252.081329,1449.891602,105.628799,,,
4716,13.1,-253.867783,1453.41748,103.242401,,,
4717,13.102778,-252.051407,1449.89563,105.542938,,,
4718,13.105556,-252.041077,1449.889771,105.558128,,,
4719,13.108333,-252.028946,1449.894653,105.5494,,,
4720,13.111111,-253.906815,1453.810059,103.109825,,,
4721,13.113889,-252.019409,1449.897949,105.500587,,,
4722,13.116667,-251.970596,1449.845093,105.412216,,,
4723,13.119444,-251.968231,1449.860596,105.382469,,,
4724,13.122222,-251.960754,1449.913574,105.40657,,,
4725,13.125,-253.864105,1453.76709,102.960632,,,
4726,13.127778,-252.828506,1452.574463,102.870338,,,
4727,13.130556,-251.912888,1449.934814,105.350739,,,
4728,13.133333,-251.950974,1449.748169,105.305588,,,
4729,13.136111,-251.893585,1449.926147,105.323151,,,
4730,13.138889,-251.886551,1449.936646,105.277603,,,
4731,13.141667,-253.818268,1453.391357,103.088013,,,
4732,13.144444,-251.879013,1449.941162,105.239243,,,
4733,13.147222,-251.873108,1449.922363,105.222382,,,
4734,13.15,-251.867798,1449.915649,105.210899,,,
4735,13.152778,-251.873611,1449.933716,105.246391,,,
4736,13.155556,-253.787125,1453.515991,102.834503,,,
4737,13.158333,-251.881363,1449.929443,105.204117,,,
4738,13.161111,-251.904724,1449.737793,105.247116,,,
4739,13.163889,-251.875854,1449.898926,105.297554,,,
4740,13.166667,-251.885406,1449.907227,105.304207,,,
4741,13.169444,-252.078766,1449.933716,104.784576,,,
4742,13.172222,-251.902496,1449.893799,105.353493,,,
4743,13.175,-252.057587,1449.915649,104.862839,,,
4744,13.177778,-251.938873,1449.724731,105.461395,,,
4745,13.180556,-251.907501,1449.890625,105.448563,,,
4746,13.183333,-252.068909,1449.867554,104.875305,,,
4747,13.186111,-252.068344,1449.872559,104.853668,,,
4748,13.188889,-252.049957,1449.868286,104.832924,,,
4749,13.191667,-251.890335,1449.8479,105.420624,,,
4750,13.194444,-251.886185,1449.859985,105.404335,,,
4751,13.197222,-253.784836,1453.842651,103.01828,,,
4752,13.2,-252.022064,1449.891235,104.801971,,,
4753,13.202778,-251.850342,1449.866821,105.317337,,,
4754,13.205556,-253.761566,1453.542603,102.925194,,,
4755,13.208333,-251.823959,1449.876099,105.232307,,,
4756,13.211111,-251.822861,1449.875244,105.23336,,,
4757,13.213889,-251.790344,1449.87561,105.161087,,,
4758,13.216667,-251.790756,1449.883789,105.158501,,,
4759,13.219444,-251.798874,1449.94397,105.219856,,,
4760,13.222222,-253.65448,1453.161377,103.089531,,,
4761,13.225,-251.802689,1449.851563,104.926216,,,
4762,13.227778,-251.753098,1449.941772,105.059273,,,
4763,13.230556,-251.752701,1449.943726,105.034126,,,
4764,13.233333,-251.96907,1449.865234,104.352074,,,
4765,13.236111,-254.024445,1453.563232,103.004128,,,
4766,13.238889,-251.750412,1449.942627,105.027664,,,
4767,13.241667,-251.736938,1449.937622,105.058388,,,
4768,13.244444,-253.980911,1452.991699,103.13298,,,
4769,13.247222,-251.940811,1449.962769,104.485352,,,
4770,13.25,-251.931992,1449.953369,104.543343,,,
4771,13.252778,-251.930832,1449.944214,104.578156,,,
4772,13.255556,-251.966599,1449.952637,104.568733,,,
4773,13.258333,-251.938019,1449.874146,104.623222,,,
4774,13.261111,-251.775391,1449.855225,105.189377,,,
4775,13.263889,-251.961685,1449.877075,104.621307,,,
4776,13.266667,-251.981262,1449.859253,104.691666,,,
4777,13.269444,-252.02713,1449.806152,104.647972,,,
4778,13.272222,-251.82193,1449.799561,105.40406,,,
4779,13.275,-251.824768,1449.887085,105.369049,,,
4780,13.277778,-251.999115,1449.832275,104.855133,,,
4781,13.280556,-252.076141,1449.790649,104.796944,,,
4782,13.283333,-252.069748,1449.80603,104.763641,,,
4783,13.286111,-251.995087,1449.82605,104.821777,,,
4784,13.288889,-252.071167,1449.808105,104.745895,,,
4785,13.291667,-251.957565,1449.861938,104.653397,,,
4786,13.294444,-251.982391,1449.888916,104.857498,,,
4787,13.297222,-251.959381,1449.856079,104.63903,,,
4788,13.3,-252.05275,1449.812988,104.651108,,,
4789,13.302778,-251.979446,1449.890137,104.777054,,,
4790,13.305556,-251.934402,1449.916992,104.586807,,,
4791,13.308333,-251.948776,1449.875732,104.724724,,,
4792,13.311111,-251.969162,1449.877075,104.348145,,,
4793,13.313889,-252.016632,1449.793579,104.547478,,,
4794,13.316667,-251.96666,1449.857666,104.680389,,,
4795,13.319444,-251.911469,1449.94043,104.37912,,,
4796,13.322222,-251.781052,1449.838379,104.789597,,,
4797,13.325,-251.937149,1449.845947,104.697296,,,
4798,13.327778,-251.870331,1449.933228,104.342903,,,
4799,13.330556,-251.887146,1449.94397,104.280167,,,
4800,13.333333,-252.032227,1449.732544,104.599327,,,
4801,13.336111,-252.042023,1449.716187,104.635529,,,
4802,13.338889,-253.923096,1453.234375,102.717842,,,
4803,13.341667,-251.99649,1449.77832,104.804008,,,
4804,13.344444,-252.015625,1449.766235,104.794556,,,
4805,13.347222,-252.006409,1449.667847,104.862686,,,
4806,13.35,-252.039139,1449.720459,104.883728,,,
4807,13.352778,-252.04509,1449.707031,104.939354,,,
4808,13.355556,-252.026855,1449.632202,104.866302,,,
4809,13.358333,-252.076889,1449.579224,104.809731,,,
4810,13.361111,-252.056366,1449.598999,104.974052,,,
4811,13.363889,-252.126785,1449.571533,104.875214,,,
4812,13.366667,-253.349548,1448.968384,104.634827,,,
4813,13.369444,-252.422928,1452.15564,105.763535,,,
4814,13.372222,-252.347321,1451.749146,105.697113,,,
4815,13.375,-252.354858,1451.721313,105.690742,,,
4816,13.377778,-252.455734,1452.479248,105.941605,,,
4817,13.380556,-252.39888,1452.653442,106.110893,,,
4818,13.383333,-252.444382,1452.47876,105.947784,,,
4819,13.386111,-254.335648,1450.133667,104.765541,,,
4820,13.388889,,,,-144.176712,53.97411,17.66526
4821,13.391667,-252.416306,1452.654907,106.096359,,,
4822,13.394444,-252.489243,1452.459351,105.932518,,,
4823,13.397222,-252.506531,1452.476196,105.943451,,,
4824,13.4,-252.195206,1452.583252,106.318855,,,
4825,13.402778,-252.27919,1452.692505,106.162552,,,
4826,13.405556,-252.211029,1452.574951,106.257332,,,
4827,13.408333,-252.184891,1452.585571,106.287605,,,
4828,13.411111,-252.4198,1452.495361,105.981155,,,
4829,13.413889,-252.269897,1452.704346,106.177422,,,
4830,13.416667,-252.261795,1452.697021,106.163345,,,
4831,13.419444,-252.663406,1450.776611,105.346237,,,
4832,13.422222,-253.777237,1450.749023,104.873016,,,
4833,13.425,-253.887451,1451.676147,103.868202,,,
4834,13.427778,-253.713928,1450.774292,104.878609,,,
4835,13.430556,-251.214539,1451.524048,105.807152,,,
4836,13.433333,-252.219681,1452.698853,106.151978,,,
4837,13.436111,-251.216858,1451.582031,105.796738,,,
4838,13.438889,-252.112778,1452.362183,106.250084,,,
4839,13.441667,-251.268295,1451.527588,105.695335,,,
4840,13.444444,-252.63533,1450.927124,105.307938,,,
4841,13.447222,-253.88121,1451.824341,103.779587,,,
4842,13.45,-253.758255,1451.528198,103.908669,,,
4843,13.452778,-253.764633,1451.534912,103.899185,,,
4844,13.455556,-253.76326,1451.532959,103.906769,,,
4845,13.458333,-253.750122,1451.526001,103.909721,,,
4846,13.461111,-253.826645,1451.834839,103.842148,,,
4847,13.463889,-254.00975,1451.69104,104.219597,,,
4848,13.466667,-253.80191,1451.4552,103.988785,,,
4849,13.469444,-253.847443,1451.82019,103.823227,,,
4850,13.472222,-252.617157,1450.916016,105.328423,,,
4851,13.475,-251.171463,1451.603149,105.798462,,,
4852,13.477778,-252.651031,1450.895874,105.314819,,,
4853,13.480556,-254.025284,1451.667236,104.219353,,,
4854,13.483333,-253.921783,1451.728149,103.906151,,,
4855,13.486111,-253.920944,1451.678955,104.309799,,,
4856,13.488889,-252.556412,1452.4104,106.083427,,,
4857,13.491667,-252.732224,1450.802979,105.211136,,,
4858,13.494444,-253.58075,1450.94397,105.033745,,,
4859,13.497222,-252.577606,1452.424316,106.094467,,,
4860,13.5,-252.605759,1452.417725,106.087914,,,
4861,13.502778,-252.43544,1452.646973,106.300018,,,
4862,13.505556,-252.459549,1452.160522,106.285103,,,
4863,13.508333,-252.265274,1452.710815,106.162567,,,
4864,13.511111,-252.178787,1452.358276,106.282501,,,
4865,13.513889,-252.626923,1452.286499,106.176292,,,
4866,13.516667,-252.303421,1452.706421,106.191422,,,
4867,13.519444,-252.228317,1452.345825,106.260918,,,
4868,13.522222,-252.406387,1452.354248,106.057594,,,
4869,13.525,-252.441727,1452.347656,106.041061,,,
4870,13.527778,-252.434906,1452.361572,106.060226,,,
4871,13.530556,-252.352982,1452.708374,106.181183,,,
4872,13.533333,-252.907303,1450.924072,105.2612,,,
4873,13.536111,-254.078888,1450.885742,104.788757,,,
4874,13.538889,-252.913651,1450.903809,105.266731,,,
4875,13.541667,-252.457321,1452.36145,106.059341,,,
4876,13.544444,-251.415283,1451.672607,105.81752,,,
4877,13.547222,-252.373901,1452.711792,106.174774,,,
4878,13.55,-251.373352,1451.077148,105.910095,,,
4879,13.552778,-252.565628,1452.194702,106.299896,,,
4880,13.555556,-254.302231,1451.658203,104.207268,,,
4881,13.558333,-254.459595,1450.158569,104.94944,,,
4882,13.561111,-252.654282,1452.466553,105.874069,,,
4883,13.563889,-252.458008,1452.556519,106.409866,,,
4884,13.566667,-252.689056,1452.448608,106.141747,,,
4885,13.569444,-252.428116,1452.555176,106.418747,,,
4886,13.572222,-252.855026,1451.105103,105.417267,,,
4887,13.575,-253.476318,1451.220947,105.093117,,,
4888,13.577778,-252.841919,1451.111694,105.408806,,,
4889,13.580556,-252.644211,1452.449951,106.133934,,,
4890,13.583333,-252.632614,1452.447876,106.12674,,,
4891,13.586111,-253.961411,1453.69751,105.835579,,,
4892,13.588889,-252.616791,1452.448486,106.121078,,,
4893,13.591667,-252.60994,1452.455688,106.135864,,,
4894,13.594444,-252.598999,1452.453735,106.126122,,,
4895,13.597222,-252.604034,1452.456543,106.128189,,,
4896,13.6,-252.856308,1451.061157,105.323799,,,
4897,13.602778,-253.553802,1451.216431,105.08783,,,
4898,13.605556,-252.784546,1451.13562,105.382492,,,
4899,13.608333,-252.093964,1452.371094,106.312202,,,
4900,13.611111,-251.25795,1451.854858,105.828766,,,
4901,13.613889,-251.934555,1452.23938,106.405594,,,
4902,13.616667,-251.271957,1451.857788,105.841316,,,
4903,13.619444,-252.514038,1452.307007,105.969696,,,
4904,13.622222,-252.489685,1452.293213,105.998405,,,
4905,13.625,-254.527237,1450.49585,104.520416,,,
4906,13.627778,-253.842773,1451.168213,104.867622,,,
4907,13.630556,-252.833969,1451.043335,105.252472,,,
4908,13.633333,-252.589432,1452.442017,105.868347,,,
4909,13.636111,-252.578583,1452.448242,105.893158,,,
4910,13.638889,-252.169556,1452.553223,106.261887,,,
4911,13.641667,-252.271469,1452.713257,106.205597,,,
