Format Version,1.23,Take Name,Yuri_prueba3_008,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-10-24 03.34.54.705 P. M.,Total Frames in Take,10973,Total Exported Frames,10973,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002,RigidBody 002
,ID,"903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","903B383672AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5","A9CA8F6272AB11EEC44687742FF0A7B5"
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
122,0.338889,148.417603,-14.426939,172.931351,-264.642548,1449.332275,110.272118,-0.623713,-5.918606,-2.658726,-252.273972,1349.105225,100.104988
123,0.341667,148.807373,-14.479572,172.958069,-264.651581,1449.360840,110.301491,-0.597360,-5.906313,-2.640277,-252.271179,1349.104736,100.115036
124,0.344444,148.808502,-14.502603,172.940826,-264.640686,1449.361694,110.301514,-0.601037,-5.906626,-2.664715,-252.266617,1349.111206,100.120445
125,0.347222,148.820969,-14.506400,172.894821,-264.637054,1449.370605,110.305801,-0.587695,-5.900918,-2.623910,-252.270844,1349.124390,100.119667
126,0.350000,148.758514,-14.455504,172.877853,-264.644226,1449.379761,110.314087,-0.591718,-5.905242,-2.680814,-252.267746,1349.115112,100.127754
127,0.352778,148.702072,-14.452333,172.833633,-264.642395,1449.381836,110.316559,-0.615957,-5.898585,-2.734908,-252.272629,1349.115967,100.132896
128,0.355556,148.809998,-14.314250,172.760025,-264.665283,1449.324341,110.308189,-0.658176,-5.906997,-2.660080,-252.267212,1349.106812,100.114471
129,0.358333,148.416306,-14.237123,172.650192,-264.637634,1449.317261,110.269051,-0.621605,-5.925007,-2.646944,-252.264236,1349.097778,100.133072
130,0.361111,148.843338,-14.331303,172.753036,-264.662292,1449.316772,110.307365,-0.652999,-5.920963,-2.650376,-252.261139,1349.100952,100.141708
131,0.363889,148.450638,-14.269504,172.653946,-264.644440,1449.300659,110.282791,-0.974356,-6.019991,-2.754251,-252.239944,1349.026733,100.112938
132,0.366667,148.423935,-14.300634,172.633591,-264.633698,1449.285156,110.275009,-0.958276,-6.019634,-2.772521,-252.241409,1349.018433,100.108307
133,0.369444,148.461929,-14.287066,172.676804,-264.639587,1449.274414,110.282303,-1.018640,-6.038644,-2.774209,-252.237625,1349.015137,100.106979
134,0.372222,148.463623,-14.274864,172.692001,-264.640839,1449.254272,110.301437,-0.959424,-6.043959,-2.750562,-252.242142,1348.991211,100.127197
135,0.375000,148.433151,-14.322919,172.671997,-264.642517,1449.245850,110.293045,-0.983095,-6.043180,-2.718309,-252.242920,1348.983887,100.120354
136,0.377778,148.451935,-14.335442,172.699646,-264.639496,1449.234009,110.290947,-0.972348,-6.044825,-2.685580,-252.237503,1348.960938,100.103157
137,0.380556,148.918350,-13.927981,172.546570,-264.998291,1449.095215,110.442757,-1.001551,-6.067102,-2.741288,-252.234406,1348.952759,100.102982
138,0.383333,148.536377,-14.327343,172.779984,-264.638763,1449.206055,110.266998,-1.018666,-6.088252,-2.687049,-252.232132,1348.952148,100.084785
139,0.386111,146.449936,-15.555083,174.258774,-264.583069,1449.903564,110.460739,-0.947822,-6.072893,-2.702211,-252.243881,1348.937256,100.097595
140,0.388889,147.805603,-14.779387,173.097031,-264.629303,1449.459351,110.434242,-0.951242,-6.077349,-2.719692,-252.248352,1348.930176,100.093620
141,0.391667,148.438446,-14.438357,172.864868,-264.623230,1449.211670,110.260834,-0.910491,-6.100438,-2.699528,-252.247360,1348.928955,100.082298
142,0.394444,148.421326,-14.540889,172.983871,-264.611176,1449.223511,110.260971,-0.900492,-6.120469,-2.628712,-252.246201,1348.929810,100.089607
143,0.397222,148.480637,-14.584867,172.888733,-264.593567,1449.206055,110.285919,-0.870976,-6.120278,-2.632103,-252.244293,1348.929810,100.089867
144,0.400000,148.539230,-14.494203,172.944275,-264.615417,1449.200073,110.249023,-0.886139,-6.096440,-2.678910,-252.250793,1348.929932,100.084831
145,0.402778,148.449387,-14.575313,172.989594,-264.611694,1449.240967,110.269936,-0.919210,-6.118245,-2.686356,-252.252487,1348.940186,100.085083
146,0.405556,148.462036,-14.549218,173.030060,-264.611115,1449.245972,110.280090,-0.937014,-6.113665,-2.680633,-252.252197,1348.961426,100.076202
147,0.408333,148.450882,-14.547589,173.004791,-264.625977,1449.252441,110.270401,-0.865685,-6.118816,-2.658208,-252.250229,1348.967773,100.089195
148,0.411111,148.471054,-14.529552,173.007233,-264.617188,1449.276367,110.266747,-0.827518,-6.131392,-2.619870,-252.246536,1348.976440,100.094872
149,0.413889,148.461319,-14.512274,172.970795,-264.621643,1449.286255,110.275581,-0.859144,-6.103739,-2.697371,-252.249268,1348.996582,100.074936
150,0.416667,148.433273,-14.519328,172.930695,-264.621460,1449.305664,110.284409,-0.853895,-6.121634,-2.644807,-252.254761,1349.019043,100.088806
151,0.419444,148.443451,-14.470089,172.924438,-264.617035,1449.318604,110.267868,-0.831335,-6.132688,-2.692000,-252.250458,1349.031616,100.089424
152,0.422222,148.457108,-14.529863,172.798691,-264.601532,1449.314819,110.297874,-0.515894,-6.042015,-2.544296,-252.267212,1349.097534,100.126251
153,0.425000,148.797211,-14.535693,172.976364,-264.655640,1449.363159,110.330948,-0.834803,-6.125177,-2.613770,-252.249954,1349.057495,100.096329
154,0.427778,148.745056,-14.521920,172.886261,-264.635284,1449.373047,110.293221,-0.599873,-6.029146,-2.540300,-252.269989,1349.122314,100.128990
155,0.430556,148.728851,-14.505057,172.878296,-264.631744,1449.384155,110.309219,-0.579023,-6.010065,-2.572082,-252.263336,1349.135254,100.132240
156,0.433333,148.733521,-14.496158,172.852402,-264.653748,1449.387451,110.324402,-0.568000,-6.005217,-2.571714,-252.268341,1349.130371,100.130753
157,0.436111,148.879364,-14.351251,172.791397,-264.675903,1449.343872,110.293961,-0.651206,-5.990433,-2.640680,-252.278961,1349.132202,100.125877
158,0.438889,148.851883,-14.385012,172.725067,-264.664795,1449.346680,110.290604,-0.661132,-5.988695,-2.642277,-252.268845,1349.132202,100.123993
159,0.441667,148.841278,-14.334916,172.749283,-264.670685,1449.345825,110.303741,-0.675731,-5.960737,-2.632869,-252.273346,1349.125732,100.121216
160,0.444444,148.835815,-14.332435,172.738998,-264.701660,1449.339844,110.322723,-0.650862,-5.972521,-2.557994,-252.278381,1349.110352,100.127060
161,0.447222,148.842072,-14.370173,172.720154,-264.689301,1449.328857,110.312866,-0.983008,-6.035567,-2.679678,-252.246582,1349.044312,100.086739
162,0.450000,148.804581,-14.362503,172.717361,-264.679535,1449.306763,110.286324,-0.770678,-5.924519,-2.670508,-252.284256,1349.094727,100.111977
163,0.452778,148.345840,-14.237269,172.654510,-264.680511,1449.287476,110.257095,-1.075398,-6.022994,-2.755433,-252.258270,1349.016846,100.071999
164,0.455556,148.375595,-14.273056,172.652145,-264.681366,1449.263672,110.247429,-1.086141,-6.000542,-2.763301,-252.252335,1349.006348,100.065781
165,0.458333,148.404022,-14.300679,172.718796,-264.683105,1449.242920,110.255463,-1.058761,-6.006007,-2.730164,-252.256454,1348.984497,100.076515
166,0.461111,148.765305,-13.943712,172.507446,-265.055573,1449.120239,110.449554,-1.081827,-6.010246,-2.784814,-252.262497,1348.971069,100.077034
167,0.463889,148.411819,-14.327838,172.732819,-264.677460,1449.207275,110.249451,-1.115811,-5.979654,-2.794064,-252.257050,1348.956177,100.059982
168,0.466667,144.104034,-16.936922,176.534134,-264.535858,1450.786621,110.423927,-1.090533,-5.993806,-2.791614,-252.264114,1348.938232,100.041435
169,0.469444,144.328354,-15.825837,176.678528,-264.952515,1450.660645,110.192177,-1.035571,-6.001585,-2.753971,-252.255142,1348.929321,100.052231
170,0.472222,-84.615250,-78.936478,119.046440,-262.999390,1449.199219,110.997963,-1.230770,-5.798080,-3.895490,-252.359299,1349.058838,100.047615
171,0.475000,149.770157,-13.751965,171.869293,-264.756134,1448.750122,110.261253,-1.030802,-5.992086,-2.791286,-252.254578,1348.915039,100.052994
172,0.477778,-2.646854,23.019457,4.156064,-263.776947,1450.192139,109.174843,-1.008737,-5.986769,-2.771781,-252.255829,1348.923828,100.044090
173,0.480556,148.523499,-14.479701,172.920578,-264.670471,1449.192383,110.252510,-0.978102,-5.994336,-2.802085,-252.249359,1348.929688,100.053383
174,0.483333,148.530258,-14.475826,172.943085,-264.664215,1449.199951,110.247780,-0.883799,-6.023053,-2.718564,-252.250702,1348.929810,100.052551
175,0.486111,148.546951,-14.492596,172.924850,-264.663971,1449.199219,110.244560,-0.917945,-6.022285,-2.781985,-252.249039,1348.942871,100.028877
176,0.488889,148.528198,-14.546821,173.027847,-264.654205,1449.227417,110.256027,-0.839813,-6.049786,-2.717945,-252.249115,1348.947510,100.062660
177,0.491667,148.498749,-14.512998,172.975937,-264.642517,1449.254761,110.276405,-0.839955,-6.030715,-2.735364,-252.250641,1348.979248,100.071480
178,0.494444,148.509674,-14.505303,172.965836,-264.638214,1449.260376,110.263412,-0.786729,-6.078598,-2.699443,-252.239609,1348.983521,100.061165
179,0.497222,148.487778,-14.462192,172.970123,-264.639893,1449.269531,110.265915,-0.728115,-6.066338,-2.662995,-252.235764,1348.990112,100.078796
180,0.500000,148.469833,-14.500216,172.932938,-264.624481,1449.281250,110.274796,-0.738279,-6.065425,-2.698979,-252.238190,1348.998901,100.069511
181,0.502778,148.457184,-14.461753,172.872314,-264.627411,1449.299683,110.270058,-0.732502,-6.081353,-2.729415,-252.239014,1349.024658,100.083771
182,0.505556,148.474747,-14.419776,172.848724,-264.634521,1449.317139,110.269119,-0.760814,-6.060208,-2.683483,-252.239853,1349.035767,100.092812
183,0.508333,148.497940,-14.393526,172.850143,-264.637634,1449.322510,110.283745,-0.745077,-6.066879,-2.726390,-252.243134,1349.036865,100.094559
184,0.511111,148.826813,-13.636943,173.114334,-264.860504,1449.399048,110.515602,-0.771893,-6.058892,-2.695840,-252.235886,1349.043335,100.093773
185,0.513889,148.828690,-14.448862,172.883148,-264.661865,1449.353149,110.322441,-0.507706,-5.964606,-2.562869,-252.259109,1349.102661,100.107552
186,0.516667,148.925888,-14.282833,172.817093,-264.688507,1449.311157,110.307770,-0.815963,-6.069375,-2.673105,-252.242722,1349.047485,100.086929
187,0.519444,148.792953,-13.510308,173.109344,-264.896881,1449.415527,110.521461,-0.589696,-5.989065,-2.598081,-252.252335,1349.110474,100.108383
188,0.522222,148.877762,-14.264191,172.791428,-264.681091,1449.316284,110.301865,-0.620609,-5.953906,-2.620133,-252.264832,1349.107178,100.116226
189,0.525000,148.850891,-14.288916,172.778778,-264.681152,1449.320679,110.304321,-0.641949,-5.971927,-2.607217,-252.266968,1349.105103,100.133720
190,0.527778,148.825256,-14.277102,172.759293,-264.688446,1449.320679,110.311020,-0.659930,-5.955577,-2.646693,-252.265488,1349.102051,100.123474
191,0.530556,148.853546,-14.267630,172.791885,-264.693420,1449.308105,110.310654,-0.665071,-5.938296,-2.638737,-252.267059,1349.094482,100.126801
192,0.533333,148.817291,-14.347495,172.764603,-264.686401,1449.305176,110.311775,-0.980084,-6.045694,-2.708970,-252.247604,1349.029907,100.110687
193,0.536111,148.440521,-14.278921,172.690094,-264.667664,1449.279785,110.273903,-1.018137,-6.054113,-2.761387,-252.241699,1349.022949,100.102158
194,0.538889,148.442108,-14.249513,172.708572,-264.665924,1449.271973,110.269554,-1.057995,-6.026062,-2.783550,-252.245728,1349.019165,100.080200
195,0.541667,148.449005,-14.263085,172.720657,-264.677551,1449.266113,110.272209,-1.027451,-6.029151,-2.713988,-252.252457,1349.005859,100.083961
196,0.544444,148.412415,-14.332283,172.729858,-264.666779,1449.251831,110.287590,-1.025284,-6.020875,-2.755317,-252.241257,1348.999878,100.085793
197,0.547222,148.404678,-14.334660,172.750046,-264.670532,1449.246216,110.290932,-1.006155,-6.017405,-2.781411,-252.248077,1348.987549,100.090256
198,0.550000,148.493164,-14.331326,172.828949,-264.667145,1449.236572,110.279663,-1.034591,-6.051941,-2.755619,-252.242920,1348.990601,100.090279
199,0.552778,148.541138,-14.360652,172.834045,-264.662872,1449.226440,110.278145,-0.963513,-6.038012,-2.723078,-252.236343,1348.978516,100.079948
200,0.555556,148.459366,-14.560643,172.892365,-264.612793,1449.248535,110.305038,-0.968723,-6.013917,-2.796287,-252.241852,1348.980103,100.085732
201,0.558333,148.501022,-14.592606,172.911697,-264.611389,1449.237427,110.304871,-0.956772,-6.068756,-2.685329,-252.238876,1348.979004,100.092995
202,0.561111,148.474060,-14.584792,172.922806,-264.610748,1449.241211,110.300735,-0.926401,-6.044786,-2.769475,-252.240067,1348.971069,100.087303
203,0.563889,148.522919,-14.668694,172.934937,-264.607849,1449.230347,110.297150,-0.912075,-6.069421,-2.716042,-252.247208,1348.971436,100.084427
204,0.566667,148.524689,-14.619059,172.952164,-264.615662,1449.231934,110.302460,-0.871659,-6.054930,-2.751159,-252.244629,1348.973999,100.079567
205,0.569444,148.489700,-14.584145,173.027466,-264.625549,1449.251465,110.273415,-0.845591,-6.041885,-2.753431,-252.237885,1348.969482,100.087830
206,0.572222,148.506348,-14.592505,173.062088,-264.621765,1449.255005,110.289856,-0.831586,-6.061511,-2.724131,-252.244202,1348.976196,100.083336
207,0.575000,148.531769,-14.558254,173.036316,-264.624542,1449.262329,110.273491,-1.032596,-5.875757,-3.812263,-252.343597,1349.114502,100.078659
208,0.577778,148.512589,-14.548771,173.034500,-264.625061,1449.266968,110.280373,-0.842502,-6.059708,-2.755823,-252.245132,1348.984009,100.071297
209,0.580556,148.543777,-14.515101,173.001694,-264.631195,1449.275146,110.278305,-0.849734,-6.073875,-2.755638,-252.251541,1348.998413,100.088501
210,0.583333,148.477966,-14.483231,172.958710,-264.617828,1449.280884,110.268112,-0.825163,-6.086318,-2.758806,-252.249634,1348.998291,100.081848
211,0.586111,148.472076,-14.468102,172.905502,-264.621948,1449.285889,110.270203,-0.811716,-6.107361,-2.669336,-252.250458,1349.003540,100.105469
212,0.588889,148.416534,-14.433829,172.848526,-264.620941,1449.301025,110.269104,-0.798804,-6.098088,-2.623194,-252.253799,1349.009155,100.094414
213,0.591667,148.556381,-14.247277,172.778763,-264.651733,1449.262207,110.270287,-0.810222,-6.115497,-2.632312,-252.255615,1349.008057,100.103554
214,0.594444,148.320190,-14.393538,172.759857,-264.625702,1449.322754,110.263313,-0.809891,-6.116862,-2.630799,-252.264999,1349.014893,100.086281
215,0.597222,148.484222,-14.210608,172.687088,-264.650391,1449.279175,110.269569,-0.835070,-6.118343,-2.628321,-252.261963,1349.015991,100.091774
216,0.600000,148.433884,-14.235554,172.617569,-264.639282,1449.292969,110.269165,-0.609876,-6.011027,-2.582375,-252.282532,1349.084839,100.120384
217,0.602778,148.856964,-14.286694,172.688583,-264.668152,1449.306885,110.291176,-0.611918,-6.007547,-2.574296,-252.285782,1349.083862,100.117500
218,0.605556,148.827789,-14.287611,172.655884,-264.661652,1449.314575,110.292068,-0.643929,-5.998072,-2.601524,-252.288635,1349.077637,100.125587
219,0.608333,148.875610,-14.316948,172.706558,-264.687927,1449.311401,110.308762,-0.685582,-5.989155,-2.598676,-252.292221,1349.079956,100.114983
220,0.611111,148.830032,-14.296783,172.685547,-264.682373,1449.314819,110.303802,-0.706374,-5.953873,-2.621955,-252.301895,1349.085205,100.112274
221,0.613889,148.833710,-14.311677,172.686768,-264.676788,1449.312866,110.290749,-0.752016,-5.946688,-2.676118,-252.311920,1349.076294,100.104034
222,0.616667,148.369019,-14.224408,172.621582,-264.668243,1449.296021,110.246788,-1.037037,-6.035275,-2.766965,-252.280716,1349.011108,100.070786
223,0.619444,148.371841,-14.268373,172.602493,-264.659119,1449.295044,110.245522,-1.051397,-6.015409,-2.810877,-252.277405,1349.005615,100.073341
224,0.622222,148.366257,-14.248292,172.692139,-264.667816,1449.271362,110.256966,-1.066133,-6.020435,-2.751405,-252.276718,1348.998291,100.071747
225,0.625000,148.399429,-14.320698,172.709854,-264.664276,1449.263672,110.240875,-1.119442,-6.008485,-2.811340,-252.281754,1348.995361,100.064301
226,0.627778,148.382431,-14.338897,172.775146,-264.671021,1449.256226,110.257233,-1.230374,-5.807477,-3.769460,-252.367737,1349.103149,100.057785
227,0.630556,148.358124,-14.361995,172.769196,-264.664154,1449.240845,110.238937,-1.133225,-5.969717,-2.827881,-252.280594,1348.982300,100.061501
228,0.633333,148.418671,-14.412237,172.836929,-264.664886,1449.225464,110.243172,-1.317875,-5.784918,-3.841508,-252.363861,1349.095703,100.056938
229,0.636111,148.465637,-14.434370,172.898422,-264.660339,1449.218872,110.232887,-1.094095,-5.963581,-2.794884,-252.269592,1348.976685,100.061798
230,0.638889,148.357712,-14.591887,173.022186,-264.642853,1449.257935,110.240990,-1.078287,-5.951490,-2.836501,-252.275558,1348.963501,100.045387
231,0.641667,-87.242943,-77.677795,118.271477,-263.015533,1449.715088,111.093834,-1.286855,-5.766717,-3.973921,-252.364609,1349.093872,100.047890
232,0.644444,148.383881,-14.644008,173.080963,-264.637390,1449.251099,110.243767,-1.252828,-5.762162,-3.951077,-252.362762,1349.087891,100.061157
233,0.647222,-3.759860,22.977716,3.850791,-263.780792,1450.617188,109.299461,-1.080130,-5.935771,-2.886782,-252.267685,1348.961060,100.063507
234,0.650000,148.429047,-14.638356,173.107376,-264.652100,1449.249268,110.258919,-1.006920,-5.927705,-2.871469,-252.261795,1348.959961,100.048126
235,0.652778,-4.300125,23.037933,4.473365,-263.789276,1450.736938,109.280243,-1.018628,-5.960686,-2.903638,-252.255432,1348.969604,100.060028
236,0.655556,148.416519,-14.668795,173.064178,-264.621246,1449.254639,110.241013,-0.983274,-5.955250,-2.819848,-252.259171,1348.976318,100.054253
237,0.658333,148.431747,-14.612200,173.074554,-264.622589,1449.260498,110.252213,-0.936619,-5.982773,-2.829348,-252.250793,1348.974976,100.061981
238,0.661111,148.437607,-14.565821,173.041306,-264.625610,1449.272461,110.248085,-1.069042,-5.808802,-3.874429,-252.346756,1349.122925,100.079002
239,0.663889,148.377335,-14.546556,173.006592,-264.616730,1449.284912,110.253540,-0.921587,-6.011592,-2.803667,-252.246765,1348.994873,100.076599
240,0.666667,148.424408,-14.550183,172.966873,-264.615723,1449.287354,110.245102,-0.939353,-6.022574,-2.803058,-252.232407,1349.002075,100.067787
241,0.669444,148.362076,-14.495868,172.890472,-264.608612,1449.310059,110.249115,-0.924216,-6.046525,-2.731797,-252.241104,1349.010376,100.068069
242,0.672222,148.398727,-14.472285,172.886566,-264.618866,1449.311646,110.249092,-0.953492,-6.074805,-2.727641,-252.237350,1349.018311,100.075027
243,0.675000,148.368515,-14.445481,172.854538,-264.608124,1449.322021,110.259148,-0.920167,-6.069930,-2.697681,-252.240662,1349.028076,100.085167
244,0.677778,148.536102,-14.313377,172.751968,-264.636902,1449.280029,110.260185,-0.928091,-6.093161,-2.685438,-252.235916,1349.028320,100.080475
245,0.680556,148.434677,-14.256533,172.645676,-264.638916,1449.300537,110.256630,-0.991684,-6.072336,-2.740608,-252.245956,1349.043945,100.075516
246,0.683333,148.417801,-14.253986,172.653137,-264.641937,1449.302002,110.254295,-0.716279,-5.974990,-2.620227,-252.266464,1349.100708,100.120537
247,0.686111,148.838928,-14.283788,172.718613,-264.666901,1449.317871,110.281166,-0.705766,-5.995549,-2.635671,-252.263458,1349.089111,100.122604
248,0.688889,148.780075,-14.298076,172.659256,-264.660339,1449.323364,110.281433,-0.693059,-5.994658,-2.545844,-252.263580,1349.094360,100.110283
249,0.691667,148.756226,-14.238564,172.654388,-264.670135,1449.327515,110.286613,-0.685830,-6.008511,-2.525195,-252.266312,1349.088379,100.138496
250,0.694444,148.344955,-14.189570,172.600754,-264.643433,1449.305542,110.273613,-0.750725,-6.001443,-2.609686,-252.265488,1349.095337,100.115440
251,0.697222,148.399948,-14.200793,172.615967,-264.655029,1449.299072,110.259636,-0.732855,-5.976410,-2.549515,-252.258957,1349.087402,100.128067
252,0.700000,148.811981,-14.287346,172.710800,-264.678070,1449.308228,110.306999,-0.711521,-5.976089,-2.525733,-252.259201,1349.083374,100.134430
253,0.702778,148.409531,-14.220349,172.652206,-264.654602,1449.284058,110.261925,-0.985133,-6.036828,-2.679336,-252.240005,1349.021729,100.100014
254,0.705556,148.871353,-14.330927,172.769196,-264.671936,1449.295410,110.289940,-0.968319,-6.030983,-2.705702,-252.241547,1349.014038,100.097107
255,0.708333,148.523621,-14.304761,172.749725,-264.651276,1449.262939,110.271095,-0.983479,-6.041923,-2.730043,-252.235718,1349.010254,100.100304
256,0.711111,148.509232,-14.266808,172.783524,-264.662811,1449.249390,110.286102,-0.939352,-6.014396,-2.730343,-252.230469,1348.996338,100.111542
257,0.713889,148.546326,-14.326800,172.820435,-264.656860,1449.237305,110.274635,-0.920045,-6.011604,-2.738908,-252.228378,1348.988892,100.118500
258,0.716667,148.508423,-14.378317,172.821854,-264.660675,1449.232300,110.293755,-0.910442,-5.998131,-2.754990,-252.230591,1348.986084,100.101707
259,0.719444,148.597290,-14.409859,172.913849,-264.658600,1449.216675,110.269379,-0.938330,-6.018419,-2.744426,-252.235886,1348.976318,100.101540
260,0.722222,148.457596,-14.612993,172.885590,-264.613770,1449.237915,110.313576,-0.904119,-6.017964,-2.770853,-252.220276,1348.963501,100.116776
261,0.725000,148.520813,-14.674750,172.966599,-264.618652,1449.224854,110.307091,-0.906900,-5.978263,-2.821206,-252.231506,1348.964722,100.090698
262,0.727778,148.458206,-14.591835,173.102402,-264.636414,1449.243896,110.279083,-0.922224,-5.991829,-2.809421,-252.231949,1348.965576,100.094460
263,0.730556,148.558945,-14.669767,173.033768,-264.633179,1449.223877,110.301994,-0.895554,-5.997547,-2.776177,-252.232071,1348.964722,100.098404
264,0.733333,148.559738,-14.662707,173.035278,-264.622498,1449.225952,110.303299,-0.910464,-5.971899,-2.808702,-252.234039,1348.965210,100.093765
265,0.736111,148.592453,-14.600197,172.987900,-264.636200,1449.201050,110.295280,-0.942857,-5.978194,-2.836890,-252.238724,1348.973633,100.085999
266,0.738889,148.481750,-14.634078,172.998337,-264.617096,1449.232178,110.313148,-0.937846,-5.978944,-2.826309,-252.236313,1348.975464,100.096176
267,0.741667,148.492050,-14.657759,172.998749,-264.632416,1449.236328,110.309013,-1.004692,-5.975162,-2.810440,-252.234665,1348.983398,100.081818
268,0.744444,148.509125,-14.635077,172.990982,-264.627869,1449.247314,110.303497,-1.012682,-5.965931,-2.807466,-252.231628,1348.991821,100.079590
269,0.747222,148.438141,-14.607929,172.888626,-264.636108,1449.267090,110.302284,-1.070376,-5.965148,-2.833072,-252.237732,1349.008911,100.074600
270,0.750000,148.378525,-14.478251,172.995544,-264.653717,1449.302124,110.279602,-1.012396,-5.994678,-2.772059,-252.237106,1349.016113,100.080040
271,0.752778,148.350021,-14.462775,172.930664,-264.652527,1449.310547,110.281395,-1.067748,-5.980068,-2.848051,-252.239441,1349.025513,100.072350
272,0.755556,148.353394,-14.423727,172.912933,-264.648621,1449.318604,110.272743,-1.057303,-5.988423,-2.802153,-252.249268,1349.034546,100.061325
273,0.758333,148.462814,-14.304908,172.776138,-264.671356,1449.289063,110.259590,-1.039987,-6.006646,-2.778694,-252.241455,1349.045166,100.067078
274,0.761111,148.405975,-13.340182,172.980667,-264.913757,1449.364014,110.488625,-1.055751,-6.040408,-2.700940,-252.247009,1349.066772,100.080246
275,0.763889,148.761703,-14.313984,172.778503,-264.689178,1449.334473,110.286140,-0.745410,-5.918698,-2.622272,-252.266235,1349.114990,100.106033
276,0.766667,148.617706,-14.337942,172.671295,-264.744568,1449.343506,110.313583,-0.787399,-5.936876,-2.552027,-252.260742,1349.130737,100.122032
277,0.769444,148.814453,-14.258804,172.739777,-264.688110,1449.338867,110.293930,-1.089977,-6.038498,-2.778935,-252.252075,1349.067261,100.079903
278,0.772222,148.812729,-13.334677,172.995682,-264.941040,1449.390869,110.513847,-0.809078,-5.930591,-2.626675,-252.271774,1349.121216,100.110504
279,0.775000,148.778198,-14.256286,172.686127,-264.687225,1449.347778,110.290863,-0.803797,-5.923356,-2.666412,-252.269653,1349.117065,100.104988
280,0.777778,148.819733,-13.350292,172.965744,-264.929474,1449.386963,110.518425,-0.788185,-5.957009,-2.631506,-252.268585,1349.116089,100.118477
281,0.780556,148.828629,-14.243346,172.718231,-264.690002,1449.318726,110.293243,-0.719895,-5.914263,-2.561715,-252.273834,1349.100586,100.112602
282,0.783333,148.839737,-14.276702,172.746689,-264.686462,1449.311646,110.289734,-0.754674,-5.916419,-2.648455,-252.277222,1349.087646,100.110741
283,0.786111,148.390198,-14.210501,172.685577,-264.679962,1449.278564,110.272301,-1.004443,-6.009754,-2.752920,-252.254013,1349.013916,100.089645
284,0.788889,148.405685,-14.206299,172.695160,-264.686462,1449.267212,110.260696,-1.033661,-5.993859,-2.727792,-252.266342,1349.007935,100.056740
285,0.791667,148.920944,-13.905073,172.427643,-264.876556,1449.100830,110.342636,-1.001864,-5.996300,-2.784362,-252.262833,1348.985596,100.067001
286,0.794444,148.482010,-14.322248,172.775833,-264.682678,1449.218628,110.257622,-1.010649,-5.984360,-2.860128,-252.267487,1348.980957,100.059219
287,0.797222,148.902573,-13.872877,172.736984,-265.093018,1449.094482,110.455299,-1.099727,-5.797209,-3.798186,-252.356110,1349.082153,100.070564
288,0.800000,144.184723,-16.719509,176.799683,-264.637146,1450.780762,110.373795,-0.946715,-5.981005,-2.879881,-252.264557,1348.939575,100.052567
289,0.802778,-85.107674,-78.891029,118.513206,-262.972534,1449.203613,111.026085,-0.899389,-5.987099,-2.791250,-252.259491,1348.927734,100.073219
290,0.805556,148.481537,-14.587771,173.067398,-264.657654,1449.218384,110.264748,-1.101606,-5.772634,-3.947751,-252.354889,1349.071167,100.082886
291,0.808333,148.450699,-14.623126,173.052032,-264.643616,1449.216431,110.253143,-1.077920,-5.738996,-3.983287,-252.357010,1349.063965,100.065308
292,0.811111,148.487534,-14.650788,173.082581,-264.649536,1449.213867,110.254677,-1.091583,-5.752189,-3.967650,-252.359665,1349.058960,100.056824
293,0.813889,148.062912,-15.083194,173.333038,-264.556061,1449.355103,110.278412,-0.923649,-5.932660,-2.930200,-252.264832,1348.925293,100.044098
294,0.816667,148.106186,-15.107365,173.321350,-264.552246,1449.358276,110.264709,-1.116229,-5.771025,-4.005045,-252.354416,1349.076294,100.054375
295,0.819444,148.037186,-15.094757,173.316528,-264.510468,1449.403198,110.305161,-0.896592,-5.944384,-2.892538,-252.264328,1348.944702,100.052879
296,0.822222,148.529190,-14.680312,173.100021,-264.631348,1449.240112,110.263123,-1.045430,-5.798033,-3.916964,-252.346420,1349.098511,100.057907
297,0.825000,148.466156,-14.622853,173.096527,-264.629333,1449.254150,110.267128,-0.892685,-5.980456,-2.839390,-252.256897,1348.970947,100.048965
298,0.827778,148.443466,-14.596838,173.026535,-264.623108,1449.274658,110.258430,-0.905845,-6.009382,-2.846629,-252.248917,1348.994385,100.061012
