Frame,Time (Seconds),X,Y,Z,X,Y,Z
5225,14.513889,-251.875076,1449.959351,103.890739,-248.59726,1452.784302,103.127777
5226,14.516667,-251.851761,1450.05249,103.985191,-248.59726,1452.784302,103.127777
5227,14.519444,-253.963287,1453.671875,102.972878,-248.59726,1452.784302,103.127777
5228,14.522222,-251.828491,1450.07312,104.025406,-248.59726,1452.784302,103.127777
5229,14.525,-251.841248,1450.064697,104.046898,-248.59726,1452.784302,103.127777
5230,14.527778,-251.821075,1450.074951,104.036545,-248.59726,1452.784302,103.127777
5231,14.530556,-251.845688,1449.974609,103.88694,-248.59726,1452.784302,103.127777
5232,14.533333,-251.847534,1449.977417,103.887558,-248.59726,1452.784302,103.127777
5233,14.536111,-251.794128,1450.078247,103.945168,-248.59726,1452.784302,103.127777
5234,14.538889,-251.774185,1450.08313,103.976952,-248.59726,1452.784302,103.127777
5235,14.541667,-251.766861,1450.09729,103.916725,-248.59726,1452.784302,103.127777
5236,14.544444,-251.752975,1450.099609,103.901703,-248.59726,1452.784302,103.127777
5237,14.547222,-251.75473,1450.09436,103.90918,-248.59726,1452.784302,103.127777
5238,14.55,-251.739944,1450.102295,103.893379,-248.59726,1452.784302,103.127777
5239,14.552778,-251.776337,1449.990601,103.740585,-248.59726,1452.784302,103.127777
5240,14.555556,-251.730652,1450.093872,103.901375,-248.59726,1452.784302,103.127777
5241,14.558333,-251.77092,1449.983887,103.787987,-248.59726,1452.784302,103.127777
5242,14.561111,-251.733429,1450.089111,103.900002,-248.59726,1452.784302,103.127777
5243,14.563889,-251.762985,1450.098511,103.920227,-248.59726,1452.784302,103.127777
5244,14.566667,-251.784241,1450.095825,103.953987,-248.59726,1452.784302,103.127777
5245,14.569444,-251.748764,1450.023315,103.958511,-248.59726,1452.784302,103.127777
5246,14.572222,-251.795227,1450.083984,104.015266,-248.59726,1452.784302,103.127777
5247,14.575,-251.808701,1450.085693,104.078224,-248.59726,1452.784302,103.127777
5248,14.577778,-251.828827,1449.976685,104.059425,-248.59726,1452.784302,103.127777
5249,14.580556,-251.798386,1450.010132,104.190041,-248.59726,1452.784302,103.127777
5250,14.583333,-251.800323,1450.00647,104.230377,-248.59726,1452.784302,103.127777
5251,14.586111,-251.852127,1450.072144,104.273102,-248.59726,1452.784302,103.127777
5252,14.588889,-251.835434,1450.062256,104.362831,-248.59726,1452.784302,103.127777
5253,14.591667,-251.852539,1450.064697,104.434555,-248.59726,1452.784302,103.127777
5254,14.594444,-251.919098,1449.952759,104.316803,-248.59726,1452.784302,103.127777
5255,14.597222,-251.869446,1450.06189,104.496376,-248.59726,1452.784302,103.127777
5256,14.6,-251.878494,1450.067261,104.514931,-248.59726,1452.784302,103.127777
5257,14.602778,-251.878174,1450.050415,104.541008,-248.59726,1452.784302,103.127777
5258,14.605556,-253.715576,1453.887573,102.729729,-248.59726,1452.784302,103.127777
5259,14.608333,-251.887115,1450.07373,104.548103,-248.59726,1452.784302,103.127777
5260,14.611111,-251.891083,1450.083008,104.545647,-248.59726,1452.784302,103.127777
5261,14.613889,-251.881332,1450.070679,104.51255,-248.59726,1452.784302,103.127777
5262,14.616667,-251.883209,1450.079224,104.469505,-248.59726,1452.784302,103.127777
5263,14.619444,-251.882675,1450.091797,104.480507,-248.59726,1452.784302,103.127777
5264,14.622222,-251.912506,1449.967041,104.321983,-248.59726,1452.784302,103.127777
5265,14.625,-253.929825,1453.686768,102.722664,-248.59726,1452.784302,103.127777
5266,14.627778,-251.849533,1450.092529,104.400688,-248.59726,1452.784302,103.127777
5267,14.630556,-251.836426,1450.102295,104.377853,-248.59726,1452.784302,103.127777
5268,14.633333,-251.876419,1449.991699,104.223976,-248.59726,1452.784302,103.127777
5269,14.636111,-251.835373,1450.098389,104.340157,-248.59726,1452.784302,103.127777
5270,14.638889,-251.818451,1450.108032,104.328323,-248.59726,1452.784302,103.127777
5271,14.641667,-251.827774,1450.10144,104.315826,-248.59726,1452.784302,103.127777
5272,14.644444,-253.961349,1453.432739,103.053787,-248.59726,1452.784302,103.127777
5273,14.647222,-251.878265,1449.980225,104.165405,-248.59726,1452.784302,103.127777
5274,14.65,-251.841995,1450.09375,104.251633,-248.59726,1452.784302,103.127777
5275,14.652778,-251.871078,1449.975586,104.172813,-248.59726,1452.784302,103.127777
5276,14.655556,-251.904724,1450.013794,104.127541,-248.59726,1452.784302,103.127777
5277,14.658333,-251.885834,1449.963501,104.207321,-248.59726,1452.784302,103.127777
5278,14.661111,-251.902939,1449.977417,104.244514,-248.59726,1452.784302,103.127777
5279,14.663889,-251.893524,1449.967773,104.272583,-248.59726,1452.784302,103.127777
5280,14.666667,-251.920517,1449.981323,104.29097,-248.59726,1452.784302,103.127777
5281,14.669444,-251.856659,1450.010254,104.444458,-248.59726,1452.784302,103.127777
5282,14.672222,-251.877869,1449.989502,104.527046,-248.59726,1452.784302,103.127777
5283,14.675,-251.935837,1449.942139,104.45166,-248.59726,1452.784302,103.127777
5284,14.677778,-251.882278,1449.986816,104.520821,-248.59726,1452.784302,103.127777
5285,14.680556,-251.938431,1449.943848,104.521217,-248.59726,1452.784302,103.127777
5286,14.683333,-251.901123,1449.979004,104.611908,-248.59726,1452.784302,103.127777
5287,14.686111,-251.912384,1449.9729,104.648376,-248.59726,1452.784302,103.127777
5288,14.688889,-251.919983,1450.025024,104.716331,-248.59726,1452.784302,103.127777
5289,14.691667,-251.925583,1450.024902,104.719536,-248.59726,1452.784302,103.127777
5290,14.694444,-251.930832,1450.019043,104.733322,-248.59726,1452.784302,103.127777
5291,14.697222,-251.937714,1450.018555,104.705276,-248.59726,1452.784302,103.127777
5292,14.7,-251.91951,1450.014526,104.739395,-248.59726,1452.784302,103.127777
5293,14.702778,-251.916855,1450.010254,104.722595,-248.59726,1452.784302,103.127777
5294,14.705556,-251.912766,1450.021851,104.690338,-248.59726,1452.784302,103.127777
5295,14.708333,-251.913483,1450.025146,104.705917,-248.59726,1452.784302,103.127777
5296,14.711111,-251.906281,1450.023682,104.682365,-248.59726,1452.784302,103.127777
5297,14.713889,-251.903778,1450.019897,104.682922,-248.59726,1452.784302,103.127777
5298,14.716667,-251.896149,1450.032959,104.667831,-248.59726,1452.784302,103.127777
5299,14.719444,-251.898819,1450.039307,104.66024,-248.59726,1452.784302,103.127777
5300,14.722222,-251.888489,1450.030273,104.593887,-248.59726,1452.784302,103.127777
5301,14.725,-251.876389,1450.03833,104.582451,-248.59726,1452.784302,103.127777
5302,14.727778,-251.702255,1450.009644,105.14682,-248.59726,1452.784302,103.127777
5303,14.730556,-251.859909,1450.052734,104.5541,-248.59726,1452.784302,103.127777
5304,14.733333,-251.862823,1450.041138,104.565186,-248.59726,1452.784302,103.127777
5305,14.736111,-251.84816,1449.989136,104.470673,-248.59726,1452.784302,103.127777
5306,14.738889,-251.873703,1450.061157,104.544876,-248.59726,1452.784302,103.127777
5307,14.741667,-251.915604,1449.939087,104.481537,-248.59726,1452.784302,103.127777
5308,14.744444,-251.844879,1449.993042,104.510811,-248.59726,1452.784302,103.127777
5309,14.747222,-252.150055,1449.793579,104.145348,-248.59726,1452.784302,103.127777
5310,14.75,-251.849472,1449.977417,104.555176,-248.59726,1452.784302,103.127777
5311,14.752778,-252.099899,1449.884766,104.258812,-248.59726,1452.784302,103.127777
5312,14.755556,-251.851349,1449.967529,104.533386,-248.59726,1452.784302,103.127777
5313,14.758333,-251.847351,1449.964844,104.533157,-248.59726,1452.784302,103.127777
5314,14.761111,-251.861038,1449.958618,104.553642,-248.59726,1452.784302,103.127777
5315,14.763889,-252.106033,1449.854858,104.277779,-248.59726,1452.784302,103.127777
5316,14.766667,-251.866577,1449.943115,104.564133,-248.59726,1452.784302,103.127777
5317,14.769444,-252.119339,1449.736816,104.184685,-248.59726,1452.784302,103.127777
5318,14.772222,-251.887833,1449.890259,104.700119,-248.59726,1452.784302,103.127777
5319,14.775,-251.891968,1449.914551,104.613914,-248.59726,1452.784302,103.127777
5320,14.777778,-251.907654,1449.874878,104.760689,-248.59726,1452.784302,103.127777
5321,14.780556,-251.92157,1449.866943,104.797371,-248.59726,1452.784302,103.127777
5322,14.783333,-251.927353,1449.860107,104.817558,-248.59726,1452.784302,103.127777
5323,14.786111,-251.939117,1449.908081,104.880455,-248.59726,1452.784302,103.127777
5324,14.788889,-251.959808,1449.89563,104.871407,-248.59726,1452.784302,103.127777
5325,14.791667,-251.968109,1449.890015,104.936844,-248.59726,1452.784302,103.127777
5326,14.794444,-251.977295,1449.895508,104.931992,-248.59726,1452.784302,103.127777
5327,14.797222,-251.983337,1449.898682,104.933571,-248.59726,1452.784302,103.127777
5328,14.8,-251.978516,1449.895874,104.960609,-248.59726,1452.784302,103.127777
5329,14.802778,-251.991928,1449.893677,104.971588,-248.59726,1452.784302,103.127777
5330,14.805556,-251.984055,1449.893921,104.964882,-248.59726,1452.784302,103.127777
5331,14.808333,-251.995712,1449.892578,104.991165,-248.59726,1452.784302,103.127777
5332,14.811111,-251.998932,1449.894287,104.993027,-248.59726,1452.784302,103.127777
5333,14.813889,-251.988647,1449.855103,104.916847,-248.59726,1452.784302,103.127777
5334,14.816667,-251.97908,1449.862793,104.887802,-248.59726,1452.784302,103.127777
5335,14.819444,-251.974411,1449.872314,104.873154,-248.59726,1452.784302,103.127777
5336,14.822222,-251.973267,1449.867798,104.902962,-248.59726,1452.784302,103.127777
5337,14.825,-252.532867,1452.200562,106.181091,-248.59726,1452.784302,103.127777
5338,14.827778,-252.527618,1452.208862,106.176277,-248.59726,1452.784302,103.127777
5339,14.830556,-252.537216,1452.217407,106.180748,-248.59726,1452.784302,103.127777
5340,14.833333,-252.535248,1452.217041,106.189308,-248.59726,1452.784302,103.127777
5341,14.836111,-252.528336,1452.229614,106.180321,-248.59726,1452.784302,103.127777
5342,14.838889,-252.528732,1452.224976,106.184647,-248.59726,1452.784302,103.127777
5343,14.841667,-252.537277,1452.235107,106.185753,-248.59726,1452.784302,103.127777
5344,14.844444,-252.560349,1452.030273,105.723671,-248.59726,1452.784302,103.127777
5345,14.847222,-252.557281,1452.018311,105.715347,-248.59726,1452.784302,103.127777
5346,14.85,-252.598648,1452.122314,106.124405,-248.59726,1452.784302,103.127777
5347,14.852778,-252.542877,1452.221313,106.182892,-248.59726,1452.784302,103.127777
5348,14.855556,-252.544998,1452.213745,106.18605,-248.59726,1452.784302,103.127777
5349,14.858333,-252.747177,1451.293091,105.233742,-248.59726,1452.784302,103.127777
5350,14.861111,-253.682251,1450.715576,105.355423,-248.59726,1452.784302,103.127777
5351,14.863889,-253.684052,1450.711914,105.351868,-248.59726,1452.784302,103.127777
5352,14.866667,-253.677643,1450.703735,105.357109,-248.59726,1452.784302,103.127777
5353,14.869444,-253.668579,1450.697876,105.352875,-248.59726,1452.784302,103.127777
5354,14.872222,-251.935654,1449.841187,104.665047,-248.59726,1452.784302,103.127777
5355,14.875,-252.427933,1452.227051,106.450928,-248.59726,1452.784302,103.127777
5356,14.877778,-252.432175,1452.216553,106.447983,-248.59726,1452.784302,103.127777
5357,14.880556,-251.974319,1449.874878,104.774483,-248.59726,1452.784302,103.127777
5358,14.883333,-252.494064,1452.461548,106.399529,-248.59726,1452.784302,103.127777
5359,14.886111,-252.485367,1452.465332,106.398384,-248.59726,1452.784302,103.127777
5360,14.888889,-251.993454,1449.87085,104.832603,-248.59726,1452.784302,103.127777
5361,14.891667,-252.001556,1449.866455,104.918373,-248.59726,1452.784302,103.127777
5362,14.894444,-252.014481,1449.866211,104.932083,-248.59726,1452.784302,103.127777
5363,14.897222,-252.021942,1449.861938,104.99659,-248.59726,1452.784302,103.127777
5364,14.9,-252.009659,1449.868896,104.999512,-248.59726,1452.784302,103.127777
5365,14.902778,-252.025009,1449.865234,105.029587,-248.59726,1452.784302,103.127777
5366,14.905556,-252.020569,1449.875366,105.044838,-248.59726,1452.784302,103.127777
5367,14.908333,-252.016937,1449.822754,104.974686,-248.59726,1452.784302,103.127777
5368,14.911111,-252.009186,1449.830811,104.978371,-248.59726,1452.784302,103.127777
5369,14.913889,-252.012314,1449.828613,105.011223,-248.59726,1452.784302,103.127777
5370,14.916667,-252.014343,1449.849609,105.001663,-248.59726,1452.784302,103.127777
5371,14.919444,-252.438568,1452.286865,106.45253,-248.59726,1452.784302,103.127777
5372,14.922222,-252.554749,1452.202759,106.19854,-248.59726,1452.784302,103.127777
5373,14.925,-252.441101,1452.293457,106.472008,-248.59726,1452.784302,103.127777
5374,14.927778,-252.570007,1452.044922,105.743858,-248.59726,1452.784302,103.127777
5375,14.930556,-252.562729,1452.197632,106.191757,-248.59726,1452.784302,103.127777
5376,14.933333,-252.571884,1452.011841,105.731865,-248.59726,1452.784302,103.127777
5377,14.936111,-252.558502,1452.199097,106.210983,-248.59726,1452.784302,103.127777
5378,14.938889,-251.939392,1449.889282,104.628754,-248.59726,1452.784302,103.127777
5379,14.941667,-252.581802,1451.971436,105.728188,-248.59726,1452.784302,103.127777
5380,14.944444,-252.304947,1451.658813,105.665039,-248.59726,1452.784302,103.127777
5381,14.947222,-251.910355,1449.929565,104.413422,-248.59726,1452.784302,103.127777
5382,14.95,-252.001907,1451.161133,105.273277,-248.59726,1452.784302,103.127777
5383,14.952778,-252.442444,1452.246216,106.479424,-248.59726,1452.784302,103.127777
5384,14.955556,-251.901321,1449.935913,104.340919,-248.59726,1452.784302,103.127777
5385,14.958333,-251.935516,1451.128662,105.287514,-248.59726,1452.784302,103.127777
5386,14.961111,-252.314026,1451.993286,105.88662,-248.59726,1452.784302,103.127777
5387,14.963889,-251.941086,1449.930786,104.532242,-248.59726,1452.784302,103.127777
5388,14.966667,-252.508255,1452.468262,106.44664,-248.59726,1452.784302,103.127777
5389,14.969444,-252.512283,1452.473877,106.439774,-248.59726,1452.784302,103.127777
5390,14.972222,-251.964981,1449.931152,104.617294,-248.59726,1452.784302,103.127777
5391,14.975,-252.510162,1452.127563,106.401268,-248.59726,1452.784302,103.127777
5392,14.977778,-252.518799,1452.494385,106.43663,-248.59726,1452.784302,103.127777
5393,14.980556,-252.002182,1449.920776,104.767563,-248.59726,1452.784302,103.127777
5394,14.983333,-252.518738,1452.486816,106.458229,-248.59726,1452.784302,103.127777
5395,14.986111,-252.524887,1452.488892,106.444633,-248.59726,1452.784302,103.127777
5396,14.988889,-252.051407,1449.903809,104.971466,-248.59726,1452.784302,103.127777
5397,14.991667,-252.05809,1449.907349,104.974434,-248.59726,1452.784302,103.127777
5398,14.994444,-252.061783,1449.909424,105.002884,-248.59726,1452.784302,103.127777
5399,14.997222,-252.059875,1449.852295,105.00042,-248.59726,1452.784302,103.127777
5400,15,-252.064407,1449.856689,104.989738,-248.59726,1452.784302,103.127777
5401,15.002778,-252.050705,1449.865601,104.974121,-248.59726,1452.784302,103.127777
5402,15.005556,-252.065002,1449.865845,104.99659,-248.59726,1452.784302,103.127777
5403,15.008333,-252.067627,1449.87146,105.008316,-248.59726,1452.784302,103.127777
5404,15.011111,-252.055313,1449.916382,104.916985,-248.59726,1452.784302,103.127777
5405,15.013889,-252.044983,1449.910278,104.85463,-248.59726,1452.784302,103.127777
5406,15.016667,-252.039932,1449.917358,104.834869,-248.59726,1452.784302,103.127777
5407,15.019444,-252.031418,1449.926025,104.811249,-248.59726,1452.784302,103.127777
5408,15.022222,-252.023376,1449.92749,104.76133,-248.59726,1452.784302,103.127777
5409,15.025,-252.01976,1449.939941,104.70005,-248.59726,1452.784302,103.127777
5410,15.027778,-252.008591,1450.003784,104.672768,-248.59726,1452.784302,103.127777
5411,15.030556,-251.995468,1450.002441,104.623009,-248.59726,1452.784302,103.127777
5412,15.033333,-251.984772,1450.005127,104.577522,-248.59726,1452.784302,103.127777
5413,15.036111,-251.982147,1450.012573,104.554291,-248.59726,1452.784302,103.127777
5414,15.038889,-252.039429,1449.953125,104.318687,-248.59726,1452.784302,103.127777
5415,15.041667,-251.969452,1450.013184,104.442039,-248.59726,1452.784302,103.127777
5416,15.044444,-251.95932,1450.015381,104.383301,-248.59726,1452.784302,103.127777
5417,15.047222,-251.949219,1450.025024,104.388817,-248.59726,1452.784302,103.127777
5418,15.05,-251.967163,1450.0271,104.355667,-248.59726,1452.784302,103.127777
5419,15.052778,-251.956528,1450.0177,104.339294,-248.59726,1452.784302,103.127777
5420,15.055556,-251.965439,1450.018799,104.389336,-248.59726,1452.784302,103.127777
5421,15.058333,-252.005005,1449.913696,104.268044,-248.59726,1452.784302,103.127777
5422,15.061111,-251.815887,1449.984009,104.985016,-248.59726,1452.784302,103.127777
5423,15.063889,-252.036179,1449.911621,104.361496,-248.59726,1452.784302,103.127777
5424,15.066667,-251.997437,1450.004028,104.509995,-248.59726,1452.784302,103.127777
5425,15.069444,-252.022354,1450.004761,104.580406,-248.59726,1452.784302,103.127777
