Format Version,1.23,Take Name,Yuri_prueba3_003,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-10-24 03.30.26.113 P. M.,Total Frames in Take,10996,Total Exported Frames,10996,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
174,0.483333,148.335922,-14.618210,173.076294,-264.592957,1449.255005,110.230446,-1.020883,-5.909108,-2.693857,-252.190353,1349.007080,100.071640
175,0.486111,148.303696,-14.579029,173.080063,-264.604553,1449.264404,110.237740,-1.018809,-5.907388,-2.690807,-252.198990,1349.031372,100.075302
176,0.488889,148.320938,-14.597386,173.040543,-264.599213,1449.276855,110.236931,-0.980360,-5.896104,-2.641464,-252.199234,1349.035400,100.069649
177,0.491667,148.302109,-14.563315,173.018829,-264.595337,1449.290039,110.232399,-0.982988,-5.919076,-2.667997,-252.201019,1349.054565,100.090378
178,0.494444,148.328995,-14.584579,173.015472,-264.593292,1449.293945,110.233650,-0.965086,-5.900856,-2.668858,-252.202011,1349.067505,100.090317
179,0.497222,148.323059,-14.559833,173.002838,-264.595734,1449.303711,110.239777,-0.923923,-5.881495,-2.666097,-252.194580,1349.069580,100.079529
180,0.500000,148.302628,-14.529829,172.985001,-264.599945,1449.312988,110.238998,-0.652620,-5.809657,-2.573088,-252.224091,1349.137085,100.115379
181,0.502778,148.325394,-14.537689,172.949966,-264.604187,1449.332642,110.244011,-0.640057,-5.805284,-2.660800,-252.225372,1349.142212,100.119705
182,0.505556,148.363953,-14.541049,172.984711,-264.599762,1449.328979,110.241096,-0.644250,-5.818106,-2.623085,-252.230911,1349.155396,100.124481
183,0.508333,148.350830,-14.524928,172.944733,-264.601166,1449.336304,110.240364,-0.600006,-5.816025,-2.547164,-252.232635,1349.151001,100.126556
184,0.511111,148.306229,-14.542873,172.910645,-264.597992,1449.340698,110.232788,-0.602079,-5.810615,-2.562145,-252.230759,1349.158691,100.103752
185,0.513889,148.326599,-14.521742,172.946472,-264.599335,1449.341431,110.248863,-0.613566,-5.832707,-2.560638,-252.223343,1349.150269,100.124245
186,0.516667,148.367645,-14.513812,172.944519,-264.601807,1449.336914,110.232185,-0.616271,-5.832822,-2.589038,-252.222717,1349.158081,100.123154
187,0.519444,148.715927,-14.632791,173.013550,-264.607727,1449.348389,110.263603,-0.583120,-5.832964,-2.514972,-252.218903,1349.143677,100.107178
188,0.522222,148.339996,-14.552026,172.977173,-264.608856,1449.318970,110.228416,-0.616646,-5.831014,-2.559177,-252.221817,1349.144165,100.110023
189,0.525000,148.317963,-14.556463,172.958084,-264.597534,1449.324463,110.235588,-0.912289,-5.922286,-2.653818,-252.200760,1349.086182,100.087158
190,0.527778,148.336349,-14.554660,172.994141,-264.590363,1449.299316,110.224556,-0.918355,-5.928500,-2.667552,-252.197235,1349.068604,100.089966
191,0.530556,148.344345,-14.590070,173.037018,-264.592712,1449.291260,110.218010,-0.928409,-5.934399,-2.595286,-252.198929,1349.069824,100.094070
192,0.533333,148.347214,-14.576529,173.019547,-264.593811,1449.287476,110.229538,-0.942458,-5.905138,-2.575751,-252.195450,1349.049072,100.068192
193,0.536111,148.318207,-14.582201,173.064102,-264.593567,1449.275391,110.219658,-0.991338,-5.949750,-2.616642,-252.193832,1349.047363,100.079376
194,0.538889,148.285629,-14.576575,173.046692,-264.590210,1449.275757,110.220428,-1.027975,-5.931889,-2.665760,-252.189728,1349.031738,100.060951
195,0.541667,148.338165,-14.639838,173.077682,-264.593750,1449.258057,110.223045,-1.045762,-5.925157,-2.637633,-252.195679,1349.028442,100.068939
196,0.544444,148.305054,-14.651108,173.067764,-264.580414,1449.259399,110.219566,-1.050965,-5.922980,-2.607939,-252.186005,1349.019287,100.060043
197,0.547222,148.382996,-14.652221,173.141647,-264.589691,1449.239136,110.216354,-1.056635,-5.933500,-2.623088,-252.188477,1349.012207,100.070824
198,0.550000,147.868668,-15.106767,173.308670,-264.488159,1449.386963,110.227325,-1.091306,-5.925294,-2.700794,-252.184662,1349.001831,100.052925
199,0.552778,147.856903,-15.088858,173.334351,-264.489990,1449.383179,110.232162,-1.091534,-5.921350,-2.619560,-252.186127,1348.998413,100.053085
200,0.555556,148.318359,-14.682057,173.112656,-264.587402,1449.236572,110.214417,-1.094328,-5.929900,-2.593716,-252.182312,1348.998779,100.052414
201,0.558333,147.872345,-15.069084,173.338654,-264.490082,1449.374268,110.239037,-1.103214,-5.953551,-2.611228,-252.178604,1348.999512,100.070511
202,0.561111,148.311829,-14.700743,173.089905,-264.579865,1449.236938,110.209541,-1.100059,-5.898558,-2.667139,-252.174316,1349.003174,100.075462
203,0.563889,147.883331,-15.071507,173.330032,-264.497467,1449.390991,110.232964,-1.059690,-5.912610,-2.581414,-252.175217,1349.004028,100.055428
204,0.566667,148.278961,-14.628517,173.079163,-264.581207,1449.251831,110.215973,-1.078899,-5.913945,-2.621447,-252.179062,1349.006958,100.068321
205,0.569444,148.277893,-14.670864,173.008469,-264.574463,1449.260376,110.219208,-1.113716,-5.925571,-2.647507,-252.178787,1349.024414,100.061813
206,0.572222,148.317261,-14.635205,173.016098,-264.588959,1449.261230,110.216118,-1.112243,-5.901357,-2.672086,-252.178497,1349.031982,100.065720
207,0.575000,148.262665,-14.581887,172.991013,-264.589630,1449.283936,110.215324,-1.040121,-5.929972,-2.557011,-252.177261,1349.035767,100.069771
208,0.577778,148.242065,-14.618335,172.994507,-264.590454,1449.289429,110.221268,-1.072564,-5.933529,-2.627823,-252.176376,1349.044312,100.065666
209,0.580556,148.269424,-14.576174,172.972015,-264.588104,1449.295166,110.227448,-1.066558,-5.910712,-2.605092,-252.174255,1349.053345,100.073776
210,0.583333,148.262253,-14.551827,172.927979,-264.595551,1449.307739,110.222023,-1.065125,-5.928228,-2.589024,-252.183380,1349.071167,100.065147
211,0.586111,148.255310,-14.547181,172.949692,-264.596649,1449.314819,110.229202,-1.025961,-5.902149,-2.593868,-252.180283,1349.074219,100.072166
212,0.588889,148.206039,-14.523159,172.888535,-264.585510,1449.330933,110.214088,-1.095680,-5.934016,-2.689925,-252.182220,1349.088623,100.083511
213,0.591667,148.274429,-14.544420,172.917480,-264.598206,1449.328247,110.229774,-1.013800,-5.925725,-2.643437,-252.181915,1349.087524,100.069916
214,0.594444,148.269409,-14.516812,172.888672,-264.604218,1449.338501,110.226883,-1.007636,-5.914849,-2.646484,-252.185730,1349.098389,100.070183
215,0.597222,148.266724,-14.512315,172.921539,-264.600403,1449.337646,110.239479,-0.716871,-5.833343,-2.546790,-252.206650,1349.161133,100.099167
216,0.600000,148.226563,-14.523148,172.886887,-264.594971,1449.348022,110.229027,-0.780455,-5.813374,-2.559052,-252.210999,1349.166260,100.102814
217,0.602778,148.292374,-14.550741,172.899261,-264.596191,1449.339966,110.221817,-0.706765,-5.841036,-2.477312,-252.198212,1349.161133,100.109261
218,0.605556,148.291275,-14.544986,172.911957,-264.604370,1449.345337,110.230194,-0.672754,-5.850556,-2.522639,-252.203552,1349.166260,100.103638
219,0.608333,148.307617,-14.570540,172.916641,-264.596191,1449.339355,110.242683,-0.706271,-5.825332,-2.524903,-252.205368,1349.152588,100.081688
220,0.611111,148.285828,-14.581947,172.896286,-264.593689,1449.336792,110.234528,-0.663969,-5.811294,-2.513826,-252.211838,1349.154907,100.098694
221,0.613889,148.312378,-14.566468,172.947250,-264.601959,1449.338135,110.227776,-0.653532,-5.813541,-2.565023,-252.206238,1349.145386,100.096313
222,0.616667,148.320770,-14.586054,172.976151,-264.597198,1449.316162,110.223396,-0.595505,-5.840730,-2.491161,-252.200607,1349.138306,100.098656
223,0.619444,148.313599,-14.539109,173.023483,-264.600494,1449.313477,110.237083,-0.927112,-5.927145,-2.608208,-252.171814,1349.080200,100.070274
224,0.622222,148.334518,-14.586834,173.027130,-264.593842,1449.300781,110.229881,-0.920313,-5.928360,-2.617756,-252.178543,1349.066162,100.063255
225,0.625000,148.320496,-14.605750,172.992722,-264.594360,1449.293579,110.224754,-0.946200,-5.924035,-2.609131,-252.181000,1349.059448,100.072113
226,0.627778,148.372177,-14.634944,173.086273,-264.599152,1449.272705,110.221237,-0.936482,-5.909204,-2.569661,-252.170746,1349.054443,100.060799
227,0.630556,148.334656,-14.630870,173.072266,-264.595123,1449.277100,110.227974,-0.983855,-5.921196,-2.605796,-252.165085,1349.049927,100.058952
228,0.633333,148.350983,-14.673866,173.099060,-264.592133,1449.264893,110.228699,-0.950158,-5.932683,-2.577835,-252.164429,1349.031738,100.070274
229,0.636111,148.359955,-14.666522,173.070465,-264.585114,1449.264404,110.230064,-0.987478,-5.911252,-2.650946,-252.166275,1349.026978,100.059990
230,0.638889,148.366364,-14.665999,173.094910,-264.588013,1449.251587,110.233231,-1.043864,-5.888700,-2.643201,-252.160278,1349.020508,100.057419
231,0.641667,148.340546,-14.664803,173.077805,-264.595398,1449.247437,110.226776,-1.090696,-5.908722,-2.658095,-252.167526,1349.014771,100.050446
232,0.644444,148.324310,-14.660686,173.076111,-264.594940,1449.247314,110.238693,-1.075780,-5.909348,-2.604247,-252.163940,1349.014160,100.055000
233,0.647222,148.312744,-14.597221,173.111725,-264.604462,1449.245239,110.242027,-1.071057,-5.902565,-2.591340,-252.167313,1349.008301,100.049751
234,0.650000,148.304428,-14.622437,173.079193,-264.603302,1449.244385,110.228310,-1.114043,-5.903687,-2.663759,-252.158813,1349.010742,100.063286
235,0.652778,148.247955,-14.613092,173.028641,-264.593689,1449.254272,110.229111,-1.116865,-5.892918,-2.580081,-252.167725,1349.011353,100.046371
236,0.655556,148.250671,-14.577799,173.033371,-264.601746,1449.255249,110.236237,-1.134603,-5.901862,-2.629364,-252.164093,1349.010376,100.045944
237,0.658333,148.203354,-14.555394,172.999802,-264.597992,1449.269897,110.229546,-1.130329,-5.914886,-2.578868,-252.167343,1349.026001,100.072166
238,0.661111,144.265381,-17.802465,176.288361,-264.221649,1450.771240,110.556770,-1.179131,-5.914437,-2.601771,-252.167618,1349.036621,100.062119
239,0.663889,148.241623,-14.547731,172.950500,-264.605408,1449.275513,110.227173,-1.137902,-5.930510,-2.563373,-252.165253,1349.039185,100.063911
240,0.666667,148.225494,-14.555908,172.916214,-264.582428,1449.289307,110.232422,-1.142637,-5.924962,-2.643489,-252.167404,1349.042480,100.060028
241,0.669444,148.200470,-14.538746,172.877762,-264.579956,1449.301880,110.230339,-1.163104,-5.919182,-2.642955,-252.169434,1349.061646,100.057625
242,0.672222,148.239227,-14.506340,172.902603,-264.589630,1449.302368,110.244751,-1.125517,-5.900101,-2.613800,-252.173996,1349.069824,100.046402
243,0.675000,148.198502,-14.538454,172.860214,-264.581207,1449.312012,110.226807,-1.069735,-5.934574,-2.489830,-252.174057,1349.077393,100.057762
244,0.677778,148.219757,-14.446661,172.884232,-264.604248,1449.318726,110.236931,-1.097798,-5.937050,-2.611374,-252.174164,1349.080078,100.068161
245,0.680556,148.236420,-14.482579,172.868027,-264.590698,1449.323608,110.257545,-1.071797,-5.937950,-2.579068,-252.173447,1349.090698,100.066139
246,0.683333,148.263062,-14.475746,172.905640,-264.607056,1449.324951,110.232674,-0.725371,-5.827941,-2.540184,-252.200043,1349.141235,100.095482
247,0.686111,148.262100,-14.482093,172.897797,-264.595306,1449.333252,110.253380,-0.732342,-5.817468,-2.540016,-252.207733,1349.142090,100.092453
248,0.688889,148.207077,-14.501404,172.863281,-264.590393,1449.337646,110.237457,-0.741453,-5.828645,-2.527481,-252.204178,1349.157471,100.110580
249,0.691667,148.262161,-14.506379,172.933014,-264.603943,1449.329468,110.237282,-0.717858,-5.822950,-2.555671,-252.208893,1349.150513,100.091774
250,0.694444,148.294678,-14.506804,172.956848,-264.615692,1449.324585,110.240143,-0.710607,-5.807449,-2.533419,-252.205078,1349.146973,100.101349
251,0.697222,148.303223,-14.548052,172.939667,-264.603394,1449.322998,110.253059,-0.717195,-5.807903,-2.544068,-252.210770,1349.140381,100.097412
252,0.700000,148.279785,-14.547012,172.953445,-264.608643,1449.321655,110.239273,-0.951315,-5.894092,-2.713872,-252.195663,1349.076660,100.058266
253,0.702778,148.314301,-14.538953,173.033615,-264.613617,1449.307739,110.256531,-0.676879,-5.783389,-2.588888,-252.221710,1349.129883,100.096535
254,0.705556,148.329910,-14.588770,173.058609,-264.610260,1449.295654,110.240028,-0.934256,-5.899244,-2.682741,-252.193100,1349.063232,100.077278
255,0.708333,148.362213,-14.616405,173.081985,-264.610809,1449.282959,110.240067,-0.950547,-5.877468,-2.634618,-252.197678,1349.056641,100.061256
256,0.711111,148.329056,-14.610219,173.066696,-264.615509,1449.283569,110.226997,-0.985963,-5.849461,-2.737106,-252.206421,1349.053833,100.067963
257,0.713889,148.331192,-14.593900,173.104553,-264.613495,1449.275146,110.241737,-0.982657,-5.870819,-2.697224,-252.192444,1349.046997,100.077316
258,0.716667,148.343857,-14.641646,173.104904,-264.601685,1449.260132,110.242233,-0.934658,-5.897815,-2.633732,-252.197586,1349.028320,100.076294
259,0.719444,148.358887,-14.670020,173.129669,-264.606750,1449.256348,110.231186,-0.994411,-5.889335,-2.684802,-252.195114,1349.024292,100.049469
260,0.722222,148.343231,-14.608232,173.135605,-264.606476,1449.254150,110.236549,-0.998430,-5.892783,-2.684644,-252.194489,1349.033203,100.069107
261,0.725000,148.358475,-14.640376,173.123550,-264.600616,1449.255249,110.243950,-1.014143,-5.889874,-2.674639,-252.195480,1349.020874,100.071365
262,0.727778,148.319458,-14.657301,173.100586,-264.600067,1449.253418,110.238632,-1.017431,-5.903726,-2.647893,-252.194855,1349.026855,100.078072
263,0.730556,148.345169,-14.676485,173.112946,-264.596161,1449.249146,110.230484,-1.033983,-5.902844,-2.621743,-252.195007,1349.020020,100.051926
264,0.733333,148.319763,-14.637499,173.115402,-264.605316,1449.251343,110.233116,-1.078982,-5.887936,-2.666169,-252.196320,1349.016724,100.074844
265,0.736111,148.288406,-14.625342,173.051239,-264.606476,1449.263672,110.225082,-1.116197,-5.892669,-2.716704,-252.201172,1349.021851,100.070976
266,0.738889,148.294006,-14.614017,173.061661,-264.599976,1449.251587,110.230286,-1.141994,-5.887391,-2.681889,-252.198166,1349.029053,100.069550
267,0.741667,148.301102,-14.579021,173.043976,-264.594299,1449.264648,110.234123,-1.136720,-5.893117,-2.661094,-252.195419,1349.022339,100.057976
268,0.744444,148.308990,-14.577243,173.030670,-264.599976,1449.263428,110.229385,-1.152027,-5.934841,-2.705496,-252.196426,1349.023438,100.071236
269,0.747222,148.248215,-14.551059,173.000687,-264.590576,1449.272095,110.222694,-1.140189,-5.929374,-2.607296,-252.185501,1349.032837,100.058304
270,0.750000,148.198761,-14.552149,172.929825,-264.592957,1449.281250,110.215073,-1.189801,-5.921012,-2.677451,-252.194016,1349.030151,100.041367
271,0.752778,148.184280,-14.523938,172.921509,-264.591553,1449.291870,110.219337,-1.173132,-5.939215,-2.674726,-252.195084,1349.040283,100.061127
272,0.755556,148.156830,-14.499274,172.903275,-264.593170,1449.293945,110.217651,-1.196845,-5.943889,-2.639066,-252.192200,1349.050293,100.061890
273,0.758333,148.176605,-14.490074,172.915222,-264.598694,1449.292847,110.227745,-1.192398,-5.946465,-2.653334,-252.195709,1349.044189,100.068619
274,0.761111,148.181824,-14.490977,172.910614,-264.587372,1449.298828,110.220764,-1.185956,-5.968830,-2.631329,-252.191925,1349.051147,100.058693
275,0.763889,148.208542,-14.503603,172.918472,-264.587738,1449.296387,110.227547,-1.150494,-5.986467,-2.517695,-252.186508,1349.049683,100.066856
276,0.766667,148.191528,-14.495343,172.904892,-264.588043,1449.302002,110.223206,-1.116743,-5.962382,-2.575016,-252.189728,1349.049805,100.068550
277,0.769444,148.198441,-14.545708,172.880722,-264.580048,1449.302734,110.212738,-1.123726,-5.928442,-2.607903,-252.195297,1349.054932,100.054047
278,0.772222,148.221466,-14.536631,172.920700,-264.598480,1449.293945,110.226288,-1.090478,-5.913856,-2.670397,-252.192612,1349.048828,100.076614
279,0.775000,148.185074,-14.514403,172.914856,-264.598236,1449.302368,110.231552,-1.127577,-5.943513,-2.658387,-252.199295,1349.060059,100.079376
280,0.777778,148.282959,-14.586540,172.947723,-264.591888,1449.287354,110.224159,-1.059737,-5.928384,-2.644307,-252.195923,1349.046631,100.072411
281,0.780556,148.268234,-14.587290,172.963379,-264.597961,1449.296631,110.232658,-1.054325,-5.943890,-2.605610,-252.192291,1349.046997,100.078384
282,0.783333,148.285614,-14.545455,172.965881,-264.601929,1449.295776,110.231438,-1.038502,-5.918542,-2.632487,-252.196075,1349.051147,100.074730
283,0.786111,148.266052,-14.595174,172.970764,-264.597626,1449.287109,110.230255,-1.008600,-5.959279,-2.565768,-252.196136,1349.052490,100.075745
284,0.788889,148.305374,-14.636138,173.002197,-264.589172,1449.279541,110.229958,-0.972807,-5.934902,-2.698251,-252.201172,1349.044067,100.071838
285,0.791667,148.344345,-14.675823,173.026566,-264.592072,1449.276001,110.230255,-1.007303,-5.931387,-2.690225,-252.200638,1349.050659,100.071236
286,0.794444,148.343445,-14.671516,173.029755,-264.583618,1449.276367,110.221901,-0.963831,-5.937062,-2.716701,-252.197769,1349.041260,100.091774
287,0.797222,148.377029,-14.675710,173.083176,-264.592804,1449.268921,110.242134,-0.913774,-5.934728,-2.608418,-252.194672,1349.044189,100.077248
288,0.800000,148.386978,-14.629235,173.128433,-264.593231,1449.270386,110.232750,-0.908262,-5.929973,-2.686702,-252.196671,1349.041382,100.086945
289,0.802778,148.396469,-14.729142,173.097977,-264.584412,1449.272217,110.229942,-0.876875,-5.922423,-2.641213,-252.193420,1349.038452,100.082901
290,0.805556,148.425201,-14.739552,173.122574,-264.582123,1449.255493,110.230331,-0.910803,-5.910321,-2.715087,-252.195236,1349.041382,100.078629
291,0.808333,148.433701,-14.744604,173.125824,-264.585938,1449.259277,110.223297,-0.927790,-5.934711,-2.620986,-252.195892,1349.040283,100.072235
292,0.811111,148.433929,-14.696980,173.138290,-264.587982,1449.259277,110.229515,-0.940008,-5.944785,-2.670860,-252.196106,1349.037842,100.066429
293,0.813889,148.371140,-14.704223,173.117111,-264.585541,1449.263794,110.234917,-0.934371,-5.907968,-2.682120,-252.196884,1349.035400,100.062920
294,0.816667,148.369736,-14.684533,173.120682,-264.596161,1449.268311,110.220200,-0.968318,-5.913972,-2.693451,-252.196823,1349.042358,100.061806
295,0.819444,148.363815,-14.661107,173.098694,-264.586090,1449.271240,110.225021,-0.929482,-5.922204,-2.641396,-252.189163,1349.036377,100.068306
296,0.822222,148.313278,-14.619724,173.079773,-264.600372,1449.274292,110.218513,-0.970979,-5.926990,-2.669827,-252.189728,1349.039673,100.074554
297,0.825000,148.319977,-14.598263,173.091110,-264.602539,1449.270386,110.233635,-0.997847,-5.958485,-2.572146,-252.189423,1349.040161,100.055862
298,0.827778,148.318741,-14.608247,173.039108,-264.590729,1449.273315,110.218498,-1.070725,-5.943685,-2.639765,-252.190048,1349.053833,100.075417
299,0.830556,148.276672,-14.591275,173.001694,-264.590973,1449.283081,110.225227,-1.033523,-5.951918,-2.604205,-252.183670,1349.048828,100.062302
300,0.833333,148.257599,-14.577073,172.980377,-264.595306,1449.291382,110.215874,-1.055064,-5.940287,-2.615260,-252.189789,1349.056152,100.060265
